 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
265,5956.227,4511.596,4341.382,5356.192,4811.550,4774.839,7165.786,5204.800,4840.879,5263.531
266,5941.227,4534.750,4364.676,5369.192,4772.000,4807.613,7187.857,5163.950,4844.138,5241.906
267,5926.136,4513.077,4340.706,5352.500,4795.900,4745.484,7155.607,5170.350,4811.569,5245.531
268,5935.636,4521.808,4291.765,5367.461,4766.750,4752.387,7192.179,5116.000,4813.689,5255.219
269,5903.977,4500.500,4277.794,5328.231,4745.200,4734.581,7142.393,5151.500,4828.311,5212.625
270,5903.500,4507.442,4270.500,5322.346,4762.500,4719.677,7117.286,5122.000,4814.259,5222.469
271,5920.068,4506.539,4235.618,5307.731,4774.650,4722.839,7117.143,5103.300,4798.379,5212.625
272,5893.182,4472.981,4209.588,5294.654,4735.550,4722.516,7138.321,5114.350,4816.155,5229.719
273,5882.409,4486.173,4212.853,5299.192,4768.700,4697.871,7085.179,5095.450,4773.155,5210.031
274,5910.568,4461.827,4203.324,5322.731,4717.150,4677.323,7078.964,5066.450,4789.328,5173.375
275,5901.636,4478.558,4189.353,5285.308,4743.350,4688.032,7077.286,5096.900,4797.000,5216.562
276,5867.114,4470.135,4174.147,5248.039,4717.200,4697.129,7099.893,5079.250,4774.311,5176.469
277,5853.727,4464.500,4147.706,5287.461,4754.500,4692.742,7016.607,5071.650,4794.517,5186.438
278,5846.136,4456.231,4171.147,5256.923,4773.400,4674.000,7033.250,5118.750,4789.259,5157.938
279,5853.205,4450.346,4129.912,5265.692,4719.300,4656.936,6979.179,5124.600,4781.689,5139.812
280,5857.659,4451.481,4111.765,5268.039,4720.700,4649.742,6986.214,5139.400,4761.379,5157.750
281,5833.091,4479.154,4080.059,5230.769,4743.850,4622.903,6978.464,5075.050,4765.759,5187.531
282,5790.159,4440.173,4089.235,5257.500,4724.300,4627.645,6992.286,5062.600,4771.586,5164.344
283,5812.364,4435.981,4059.853,5246.808,4680.650,4600.742,6958.786,5058.050,4767.224,5165.750
284,5845.182,4422.865,4074.029,5226.808,4720.300,4584.355,6927.536,5058.250,4753.965,5158.656
285,5830.955,4449.019,4071.794,5251.539,4686.700,4589.387,6935.464,5027.250,4749.345,5167.656
286,5819.455,4408.981,4028.588,5219.115,4685.450,4567.871,6932.071,5041.550,4742.311,5164.688
287,5794.045,4408.808,4052.118,5206.231,4668.250,4555.742,6883.107,5033.100,4737.328,5164.375
288,5821.295,4396.827,4008.765,5202.539,4686.250,4576.258,6899.821,5035.750,4706.811,5116.406
289,5777.455,4378.019,4009.471,5230.769,4658.850,4566.677,6890.786,5025.100,4733.500,5129.031
290,5799.750,4400.692,3980.412,5193.269,4689.900,4516.419,6873.393,5047.200,4733.293,5111.688
291,5772.864,4378.942,3995.235,5192.923,4676.300,4533.581,6818.286,5034.750,4705.931,5105.875
292,5762.795,4392.289,3992.941,5156.346,4678.650,4542.677,6810.250,5003.350,4716.362,5100.750
293,5768.977,4396.365,3957.500,5169.423,4653.500,4522.097,6825.786,5036.200,4697.914,5097.688
294,5731.773,4375.711,3953.000,5139.000,4634.600,4498.645,6808.536,5002.500,4706.535,5103.344
295,5754.659,4397.173,3931.529,5137.500,4616.500,4506.161,6792.857,5028.450,4704.362,5068.344
296,5737.227,4354.289,3924.441,5127.692,4644.550,4474.677,6776.393,4998.400,4678.431,5082.125
297,5764.182,4348.615,3927.088,5140.269,4620.700,4465.871,6769.571,4981.350,4694.069,5053.312
298,5732.068,4355.577,3946.794,5131.154,4610.150,4448.742,6750.500,5032.150,4655.448,5034.969
299,5698.136,4349.173,3910.618,5124.577,4673.650,4452.774,6736.714,5016.800,4688.931,5042.938
300,5723.636,4334.539,3891.765,5076.961,4614.450,4434.839,6763.036,5036.800,4667.776,5054.062
301,5703.841,4351.769,3896.265,5121.885,4610.100,4438.516,6752.964,5044.150,4672.535,5053.469
302,5694.432,4321.750,3870.971,5079.769,4615.250,4444.000,6704.607,5004.500,4683.483,5048.656
303,5701.932,4321.096,3877.941,5102.308,4616.300,4412.355,6710.250,5034.900,4664.465,5027.938
304,5689.523,4334.711,3875.794,5099.654,4607.050,4420.226,6674.393,5007.450,4658.172,5049.719
305,5691.545,4333.154,3864.647,5077.846,4572.550,4397.387,6627.214,4965.250,4662.638,5033.188
306,5668.159,4313.269,3877.735,5065.539,4620.550,4393.774,6670.286,5005.300,4665.914,5018.000
307,5651.409,4315.039,3812.618,5082.154,4606.100,4363.193,6662.393,4968.850,4655.845,5011.312
308,5648.068,4299.654,3859.853,5051.423,4600.150,4401.871,6659.964,5000.800,4626.931,4991.562
309,5645.273,4285.000,3823.000,5075.808,4549.700,4354.161,6589.821,4969.050,4643.828,4953.469
310,5636.136,4281.769,3826.529,5022.692,4589.800,4340.323,6590.893,4942.500,4639.535,4987.375
311,5609.977,4291.115,3813.529,5063.961,4593.450,4330.226,6609.464,4933.700,4657.155,4974.688
312,5636.409,4265.885,3821.971,5008.692,4543.650,4320.903,6576.036,4966.450,4642.793,4958.344
313,5604.227,4276.808,3811.147,5015.885,4577.400,4301.323,6545.786,4958.450,4629.724,4971.562
314,5596.045,4297.404,3815.471,4980.115,4567.050,4304.516,6552.964,4897.100,4608.138,4937.906
315,5573.886,4263.635,3803.853,4999.577,4511.850,4301.452,6543.679,4884.600,4637.793,4957.406
316,5592.318,4276.519,3793.912,4996.077,4552.900,4280.968,6534.036,4879.900,4606.896,4977.281
317,5567.250,4260.115,3771.853,4954.577,4546.200,4262.774,6498.607,4889.000,4603.396,4937.875
318,5575.409,4245.346,3774.647,4954.500,4540.800,4248.548,6506.643,4915.850,4596.811,4909.844
319,5555.432,4264.346,3762.823,4960.346,4531.100,4279.936,6479.250,4943.500,4601.811,4917.562
320,5522.432,4253.058,3764.382,4961.846,4549.550,4259.936,6498.714,4929.950,4591.500,4924.312
321,5565.886,4240.577,3770.000,4982.808,4556.950,4252.903,6455.714,4940.100,4609.621,4910.969
322,5550.386,4226.500,3742.235,4953.808,4528.500,4250.645,6468.893,4967.100,4579.396,4936.938
323,5515.909,4240.615,3730.294,4924.923,4533.600,4236.291,6398.821,4966.650,4576.396,4911.188
324,5529.341,4224.385,3702.294,4967.000,4541.650,4217.129,6402.071,5005.650,4579.104,4876.406
325,5523.886,4232.211,3720.294,4949.385,4494.750,4237.000,6384.536,4965.950,4587.793,4893.469
326,5527.114,4220.385,3716.882,4945.385,4526.700,4202.064,6376.714,4941.700,4583.862,4897.719
327,5489.750,4220.711,3708.177,4941.539,4499.800,4217.193,6356.786,4974.750,4566.293,4907.000
328,5500.545,4204.558,3738.059,4932.385,4523.000,4182.968,6392.821,4983.550,4554.896,4884.562
329,5481.295,4204.404,3701.500,4927.500,4451.650,4177.871,6367.321,4953.600,4568.345,4885.156
330,5473.523,4205.635,3702.882,4926.231,4517.500,4192.774,6371.286,4931.500,4567.793,4900.500
331,5501.295,4188.019,3697.206,4917.385,4475.700,4167.484,6316.429,4966.350,4551.604,4863.500
332,5470.091,4196.039,3677.235,4959.461,4473.900,4175.291,6321.393,4936.750,4532.931,4858.594
333,5455.886,4210.904,3678.059,4918.269,4489.600,4145.581,6348.036,4982.200,4556.431,4871.281
334,5431.886,4178.769,3693.412,4901.385,4486.050,4152.000,6264.679,4973.250,4550.604,4855.438
335,5417.886,4152.846,3675.353,4896.885,4444.250,4141.903,6298.571,4969.750,4538.121,4877.094
336,5387.841,4176.769,3662.088,4918.500,4495.400,4135.903,6254.143,4986.950,4538.879,4837.094
337,5390.250,4157.942,3667.971,4868.423,4476.350,4118.936,6296.071,4984.050,4511.379,4860.625
338,5399.432,4152.442,3674.971,4883.769,4494.850,4107.419,6220.321,4949.150,4535.069,4846.594
339,5388.818,4152.711,3660.882,4839.577,4462.550,4098.581,6271.929,4930.900,4544.104,4841.438
340,5346.227,4164.904,3679.559,4830.077,4435.150,4115.419,6238.679,4990.900,4490.052,4823.188
341,5350.068,4144.404,3652.206,4871.961,4448.500,4077.936,6177.857,4912.050,4498.155,4819.688
342,5378.182,4160.461,3649.177,4828.269,4453.000,4088.000,6166.786,4918.550,4514.672,4829.500
343,5341.659,4132.711,3640.088,4824.500,4413.150,4066.581,6219.571,4923.550,4524.569,4785.219
344,5318.545,4122.577,3644.823,4816.115,4467.150,4058.000,6147.857,4961.800,4503.121,4798.938
345,5318.432,4142.711,3630.882,4807.000,4447.500,4045.194,6181.357,4953.050,4505.379,4809.094
346,5294.636,4115.365,3640.471,4819.846,4464.450,4057.226,6182.750,4957.100,4489.776,4795.094
347,5310.636,4118.192,3640.029,4827.192,4447.150,4028.548,6135.643,4980.200,4474.965,4797.406
348,5310.545,4129.481,3661.618,4804.539,4439.250,4015.484,6153.179,4951.850,4507.189,4780.344
349,5301.045,4106.423,3615.029,4805.192,4429.550,4019.064,6167.393,4959.750,4500.845,4804.031
350,5260.727,4125.615,3642.118,4795.115,4425.500,4036.290,6124.750,4960.200,4484.983,4772.188
351,5266.068,4087.558,3642.735,4781.654,4420.100,4001.387,6079.643,4967.100,4456.500,4795.531
352,5259.705,4094.808,3616.823,4770.192,4385.550,4008.387,6080.214,4925.800,4472.293,4784.750
353,5229.045,4091.885,3628.647,4759.000,4432.800,3977.484,6082.214,4910.450,4459.776,4795.969
354,5203.523,4081.981,3603.323,4768.885,4383.800,3986.710,6069.821,4910.550,4460.345,4782.844
355,5183.591,4082.558,3588.971,4778.423,4410.250,3951.064,6038.393,4926.050,4462.448,4770.219
356,5189.977,4061.769,3616.323,4761.115,4421.800,3975.419,6064.393,4915.650,4461.896,4769.188
357,5190.477,4090.404,3604.588,4738.539,4398.200,3975.936,5997.393,4901.750,4458.828,4778.094
358,5200.932,4096.846,3617.206,4742.769,4391.200,3943.452,6013.857,4920.150,4458.914,4741.156
359,5158.045,4069.385,3577.471,4726.461,4360.050,3949.419,5989.857,4910.750,4441.569,4771.812
360,5174.795,4052.192,3578.588,4724.808,4368.400,3940.484,5983.571,4919.300,4426.759,4739.344
361,5141.773,4067.577,3583.265,4685.231,4394.650,3921.742,5993.000,4847.450,4441.604,4747.312
362,5137.273,4059.442,3573.500,4714.769,4383.100,3942.387,5972.429,4889.300,4433.672,4759.281
363,5097.932,4052.365,3565.088,4683.192,4393.300,3930.064,5939.286,4897.900,4444.707,4724.500
364,5114.818,4048.269,3570.265,4693.961,4343.750,3916.129,5916.179,4875.950,4426.776,4756.281
365,5090.750,4030.500,3577.941,4698.039,4373.250,3897.290,5908.000,4922.550,4428.396,4720.781
366,5074.773,4024.115,3585.000,4667.000,4375.950,3905.677,5887.750,4897.050,4409.845,4742.312
367,5071.864,4025.404,3539.412,4653.192,4392.900,3896.000,5927.607,4898.150,4417.241,4728.281
368,5046.409,4035.615,3553.353,4671.308,4364.850,3888.323,5885.250,4919.700,4400.914,4711.156
369,5027.295,4018.500,3569.882,4666.115,4367.800,3877.645,5923.929,4887.900,4410.741,4690.344
370,5013.523,4017.423,3565.412,4632.000,4359.200,3855.548,5866.143,4946.400,4401.017,4725.531
371,5010.432,4013.154,3560.794,4640.577,4374.950,3875.419,5875.893,4908.300,4381.035,4726.344
372,5001.568,4004.289,3590.235,4640.000,4366.800,3849.710,5826.393,4933.700,4412.586,4703.219
373,4982.136,3997.077,3566.029,4654.731,4344.100,3857.613,5807.679,4905.850,4398.431,4685.375
374,4995.568,3996.615,3552.853,4634.846,4385.250,3857.677,5844.000,4882.400,4385.604,4700.000
375,4943.750,3975.000,3543.265,4639.308,4357.350,3847.161,5775.321,4919.750,4385.052,4683.125
376,4987.977,4004.135,3566.294,4628.961,4365.650,3826.903,5756.750,4901.850,4357.655,4701.344
377,4953.045,3995.115,3531.294,4601.385,4376.550,3850.484,5780.607,4907.550,4391.035,4698.219
378,4900.432,3960.846,3560.706,4593.500,4357.150,3829.581,5748.500,4932.200,4376.035,4685.750
379,4919.909,3970.039,3542.088,4583.885,4359.450,3803.516,5736.429,4923.850,4365.189,4683.594
380,4885.500,3977.250,3531.471,4587.577,4356.600,3789.516,5732.786,4907.300,4369.983,4680.500
381,4892.659,3992.019,3524.382,4601.731,4329.900,3819.936,5732.786,4857.850,4381.465,4674.031
382,4884.318,3976.500,3539.559,4571.346,4345.500,3801.064,5728.571,4902.100,4361.689,4663.781
383,4882.341,3951.096,3529.059,4569.808,4349.900,3774.484,5689.107,4918.650,4370.552,4688.844
384,4870.477,3979.289,3533.853,4580.923,4346.700,3777.226,5706.107,4887.550,4364.811,4701.812
385,4838.568,3950.192,3533.853,4557.077,4334.800,3790.484,5721.071,4886.250,4371.448,4688.688
386,4849.591,3975.404,3529.353,4554.692,4330.300,3771.806,5655.857,4867.200,4361.414,4653.062
387,4824.477,3955.596,3525.118,4550.000,4349.300,3767.097,5668.964,4872.500,4342.362,4654.594
388,4789.909,3939.635,3544.677,4520.077,4333.800,3772.355,5643.536,4902.200,4340.741,4686.281
389,4801.545,3937.039,3527.559,4537.461,4329.950,3753.742,5619.036,4819.200,4340.414,4674.781
390,4766.750,3937.423,3507.735,4492.692,4324.800,3772.774,5590.643,4888.150,4329.535,4676.719
391,4769.386,3934.558,3524.882,4535.039,4331.600,3746.710,5600.286,4887.250,4355.638,4651.938
392,4758.432,3932.731,3518.177,4489.692,4312.200,3739.871,5570.036,4897.050,4325.724,4656.500
393,4760.955,3942.885,3538.294,4479.539,4324.050,3765.419,5629.143,4839.550,4314.793,4659.375
394,4737.909,3921.481,3511.529,4491.654,4329.200,3760.161,5557.536,4931.200,4310.552,4659.000
395,4736.318,3922.461,3511.471,4466.115,4326.700,3717.613,5573.571,4873.800,4317.552,4656.938
396,4699.182,3897.923,3493.823,4473.577,4354.250,3720.871,5584.500,4870.600,4324.828,4638.500
397,4699.205,3903.327,3504.882,4477.923,4296.850,3716.097,5525.036,4847.000,4290.311,4615.781
398,4700.659,3897.346,3497.147,4453.039,4283.200,3700.548,5528.857,4807.700,4316.431,4661.344
399,4674.659,3894.404,3511.971,4433.846,4318.000,3726.226,5528.679,4809.100,4308.811,4636.906
400,4662.455,3914.539,3510.000,4463.500,4306.100,3708.226,5525.536,4811.400,4298.259,4624.781
401,4645.659,3914.615,3495.323,4414.692,4299.950,3705.774,5481.000,4834.600,4280.621,4598.312
402,4641.273,3879.058,3490.323,4445.231,4318.650,3692.871,5493.714,4843.400,4301.259,4618.312
403,4600.045,3887.096,3473.882,4452.539,4258.100,3704.742,5444.464,4871.200,4288.172,4626.438
404,4602.182,3869.404,3506.088,4445.577,4275.750,3694.516,5437.643,4868.950,4286.362,4636.406
405,4596.091,3871.865,3486.735,4422.769,4287.500,3679.226,5472.821,4852.450,4284.207,4624.312
406,4576.977,3867.635,3489.029,4439.731,4281.700,3670.161,5441.536,4844.750,4274.483,4611.625
407,4579.477,3891.673,3495.382,4433.539,4323.350,3675.484,5444.357,4822.250,4300.896,4653.062
408,4597.886,3876.461,3501.088,4416.154,4320.900,3670.161,5399.464,4843.950,4281.707,4619.562
409,4557.386,3861.461,3490.529,4363.385,4301.800,3656.677,5410.571,4859.850,4275.655,4610.094
410,4540.523,3871.635,3490.912,4411.961,4302.400,3692.097,5400.536,4848.400,4288.035,4640.125
411,4529.636,3856.827,3485.118,4393.692,4311.250,3637.258,5376.607,4838.450,4281.655,4583.219
412,4520.318,3863.442,3467.794,4418.692,4303.550,3650.161,5353.143,4835.350,4271.052,4589.250
413,4524.523,3848.789,3477.147,4390.308,4260.750,3659.645,5364.321,4838.000,4272.138,4590.625
414,4515.500,3853.231,3489.853,4397.769,4283.500,3651.484,5372.714,4827.300,4244.914,4612.656
415,4503.136,3842.077,3494.971,4364.961,4291.200,3624.936,5335.500,4835.100,4275.724,4595.375
416,4474.705,3826.577,3482.529,4365.115,4285.600,3656.677,5339.750,4837.050,4244.965,4609.281
417,4458.227,3831.096,3473.441,4366.769,4292.300,3651.645,5329.536,4843.100,4272.379,4559.500
418,4459.205,3829.981,3490.147,4376.423,4269.700,3634.645,5295.321,4870.650,4244.328,4626.969
419,4460.727,3811.039,3503.412,4343.154,4298.550,3620.258,5290.000,4884.200,4235.638,4589.812
420,4455.159,3809.250,3456.765,4371.346,4265.400,3615.710,5289.500,4805.050,4233.086,4564.125
421,4422.568,3830.308,3440.853,4317.039,4256.100,3598.419,5265.571,4814.150,4247.155,4596.531
422,4426.477,3809.211,3470.294,4335.577,4274.200,3623.581,5282.607,4814.450,4236.155,4569.281
423,4418.432,3833.500,3470.647,4302.115,4283.750,3611.000,5259.179,4809.050,4220.465,4565.844
424,4413.091,3806.154,3458.235,4307.539,4246.150,3593.548,5244.643,4839.250,4224.465,4559.438
425,4388.636,3816.519,3481.206,4284.923,4256.200,3597.323,5233.857,4815.850,4226.483,4559.500
426,4384.500,3815.577,3466.265,4289.269,4248.700,3586.129,5241.821,4836.500,4243.535,4560.656
427,4371.045,3821.654,3439.559,4285.192,4313.800,3595.258,5228.536,4770.500,4226.172,4566.438
428,4357.977,3797.558,3430.794,4261.308,4251.950,3596.032,5210.214,4769.800,4212.569,4569.531
429,4361.250,3816.442,3435.853,4282.346,4231.950,3569.903,5179.643,4840.550,4209.259,4577.781
430,4349.091,3777.711,3454.177,4268.423,4250.750,3595.000,5207.143,4830.050,4214.448,4535.656
431,4341.955,3812.539,3413.412,4260.769,4255.500,3569.548,5178.071,4844.100,4196.965,4544.156
432,4326.500,3802.173,3440.323,4262.423,4255.000,3579.774,5200.250,4812.650,4193.276,4557.156
433,4320.000,3770.000,3443.382,4228.808,4270.100,3580.936,5145.393,4831.900,4191.414,4537.219
434,4320.636,3793.019,3433.265,4264.539,4237.450,3594.710,5144.821,4838.550,4201.845,4533.344
435,4309.909,3789.481,3434.765,4238.731,4241.050,3561.419,5137.893,4796.200,4175.811,4511.875
436,4306.318,3776.096,3424.971,4222.461,4250.550,3544.387,5122.036,4818.000,4198.414,4526.031
437,4287.227,3789.423,3418.941,4212.423,4278.450,3556.000,5098.536,4786.550,4195.517,4547.188
438,4282.659,3792.500,3432.323,4214.731,4232.050,3519.161,5129.786,4808.450,4190.638,4559.094
439,4283.591,3766.923,3437.647,4239.154,4258.550,3536.194,5085.929,4785.150,4180.689,4539.656
440,4275.818,3779.269,3436.912,4222.885,4263.550,3533.161,5110.393,4787.900,4180.724,4524.906
441,4232.591,3773.808,3410.000,4180.154,4226.300,3530.355,5105.107,4831.300,4189.535,4547.781
442,4259.500,3767.442,3422.294,4204.846,4227.400,3551.000,5087.357,4820.500,4189.776,4546.312
443,4201.932,3776.981,3447.323,4208.769,4270.350,3529.968,5065.393,4822.800,4180.776,4508.375
444,4224.568,3767.981,3438.647,4209.615,4256.550,3527.516,5038.929,4797.400,4188.207,4521.781
445,4225.295,3755.269,3420.471,4196.846,4253.950,3537.323,5043.821,4823.050,4168.896,4537.938
446,4227.591,3777.635,3408.118,4173.500,4246.050,3513.645,5048.286,4830.550,4175.862,4551.312
447,4222.545,3764.461,3428.529,4172.039,4257.300,3516.710,5044.786,4807.450,4165.448,4535.781
448,4200.500,3755.365,3434.588,4180.192,4231.350,3534.194,5063.107,4821.600,4139.207,4515.094
449,4209.295,3754.289,3418.323,4171.115,4217.750,3536.064,4992.679,4801.400,4183.379,4534.062
450,4201.045,3754.981,3412.529,4170.308,4251.900,3522.774,5050.643,4747.150,4155.811,4519.125
451,4195.023,3749.058,3399.559,4178.346,4236.850,3512.226,5007.286,4753.500,4161.500,4508.125
452,4157.500,3768.077,3416.265,4171.615,4258.900,3522.419,5024.036,4742.250,4151.517,4513.594
453,4188.886,3747.731,3412.206,4175.423,4269.600,3500.774,5002.393,4766.200,4152.759,4502.875
454,4175.000,3742.654,3417.706,4139.731,4225.200,3508.226,5019.250,4779.100,4141.207,4500.781
455,4178.636,3754.846,3385.441,4137.000,4258.400,3505.194,4968.857,4765.700,4148.707,4482.906
456,4158.136,3729.211,3414.706,4143.269,4268.600,3527.677,4983.464,4750.300,4135.707,4492.375
457,4143.023,3729.289,3395.677,4127.692,4246.050,3484.000,4953.571,4786.250,4156.741,4494.844
458,4139.614,3734.269,3408.206,4130.692,4252.700,3475.645,4965.357,4773.950,4144.500,4493.375
459,4115.182,3709.115,3415.059,4123.500,4259.750,3486.839,4932.679,4766.350,4144.689,4492.500
460,4141.568,3738.289,3397.794,4116.577,4220.750,3479.548,4942.964,4772.350,4143.362,4449.688
461,4112.841,3714.981,3396.353,4131.192,4230.850,3477.258,4959.750,4769.000,4135.000,4484.375
462,4109.750,3713.615,3409.441,4124.308,4268.950,3487.064,4953.357,4762.050,4127.172,4487.969
463,4116.727,3731.192,3420.382,4093.192,4220.100,3502.064,4907.321,4782.700,4125.414,4497.094
464,4091.409,3719.846,3403.647,4101.731,4247.550,3455.258,4893.857,4750.700,4130.552,4480.531
465,4104.023,3718.635,3418.265,4102.115,4200.200,3460.484,4887.536,4814.850,4121.569,4492.281
466,4087.000,3719.596,3400.235,4102.692,4241.900,3467.129,4892.179,4782.500,4113.862,4477.438
467,4068.750,3714.308,3416.235,4101.115,4260.250,3486.355,4917.536,4773.050,4104.414,4485.938
468,4083.818,3708.789,3377.647,4081.154,4246.400,3465.710,4888.714,4793.400,4113.276,4484.406
469,4082.159,3721.885,3403.941,4067.039,4239.400,3484.871,4901.857,4851.500,4091.690,4480.875
470,4050.455,3698.827,3374.059,4047.769,4254.300,3467.806,4840.929,4779.150,4103.569,4459.812
471,4095.250,3690.500,3380.941,4066.577,4216.150,3482.161,4872.179,4763.400,4124.069,4435.250
472,4074.955,3706.558,3388.471,4056.731,4226.100,3486.839,4846.821,4735.250,4092.983,4475.844
473,4058.068,3707.577,3384.441,4035.423,4226.200,3473.645,4825.750,4729.900,4110.621,4471.562
474,4055.818,3698.327,3398.677,4041.846,4238.900,3483.355,4836.286,4733.450,4113.707,4456.844
475,4023.523,3707.846,3401.912,4059.461,4231.400,3474.516,4806.321,4734.800,4089.396,4439.031
476,4037.273,3675.731,3405.529,4053.154,4233.300,3463.968,4806.250,4734.600,4095.155,4479.875
477,4042.455,3703.481,3385.706,4073.154,4216.950,3434.194,4842.964,4742.950,4096.465,4420.344
478,4019.977,3709.500,3382.029,4038.308,4219.850,3450.645,4787.821,4727.050,4090.845,4435.312
479,4020.795,3678.365,3383.677,4041.308,4227.950,3422.613,4787.929,4711.800,4089.552,4445.750
480,4026.682,3697.615,3368.706,4030.000,4192.650,3447.613,4773.643,4728.900,4098.379,4459.594
481,4002.205,3679.596,3376.765,4034.231,4237.950,3449.903,4769.500,4711.900,4087.000,4457.250
482,4003.886,3674.135,3401.353,3994.346,4193.350,3458.936,4795.286,4763.500,4092.362,4442.094
483,4020.091,3692.769,3382.235,4034.308,4199.550,3463.903,4786.321,4706.250,4093.293,4444.188
484,3991.659,3685.404,3385.059,4003.154,4212.900,3447.452,4813.500,4702.500,4091.724,4445.469
485,4002.000,3685.000,3347.323,4002.077,4250.850,3436.871,4780.607,4739.900,4104.293,4443.125
486,3990.841,3666.000,3374.235,3975.077,4259.600,3431.032,4771.000,4727.600,4076.276,4421.219
487,3989.864,3653.596,3364.059,3992.269,4212.200,3440.290,4769.250,4719.350,4071.517,4443.125
488,3989.136,3661.827,3393.912,3972.423,4226.500,3453.968,4739.429,4719.500,4088.483,4456.781
489,3990.318,3678.019,3385.353,4002.808,4220.250,3445.032,4736.429,4687.850,4081.052,4425.625
490,3991.886,3672.404,3384.118,3990.885,4196.500,3417.194,4737.607,4713.900,4099.552,4433.219
491,3951.659,3655.731,3377.265,3942.539,4209.950,3422.290,4707.464,4672.250,4069.224,4430.719
492,3973.659,3675.750,3375.941,3950.000,4235.900,3432.226,4736.893,4649.750,4086.845,4416.625
493,3981.955,3660.481,3382.088,3972.269,4209.650,3423.064,4739.857,4676.450,4070.828,4453.625
494,3960.114,3671.423,3386.235,3968.192,4209.950,3418.645,4701.929,4675.150,4084.345,4409.188
495,3966.523,3674.481,3382.677,3957.115,4221.050,3409.226,4729.679,4696.150,4076.155,4403.312
496,3965.455,3677.442,3381.235,3955.385,4223.750,3437.129,4718.643,4704.950,4078.345,4456.531
497,3943.750,3661.961,3369.853,3968.346,4229.400,3404.645,4691.750,4723.700,4058.466,4415.719
498,3948.818,3645.308,3376.677,3936.115,4216.600,3413.903,4718.357,4719.850,4053.379,4422.875
499,3978.795,3652.019,3378.735,3953.500,4207.600,3434.226,4675.714,4713.050,4060.862,4414.781
500,3959.909,3655.558,3370.941,3929.231,4243.200,3427.000,4663.929,4691.950,4062.552,4427.906
501,3945.841,3647.269,3362.882,3904.385,4183.700,3409.258,4687.893,4757.350,4072.310,4410.781
502,3939.659,3658.058,3366.382,3909.539,4191.000,3412.516,4680.821,4734.400,4071.207,4406.719
503,3927.614,3646.442,3362.765,3924.577,4212.150,3418.419,4644.464,4701.850,4066.707,4402.156
504,3924.500,3652.077,3373.706,3892.808,4226.350,3421.516,4649.964,4685.650,4049.862,4427.906
505,3959.795,3631.808,3362.882,3912.231,4225.050,3385.258,4673.036,4659.450,4060.966,4410.344
506,3933.568,3662.789,3354.441,3898.269,4204.100,3400.452,4627.214,4687.650,4049.241,4400.281
507,3933.841,3659.192,3367.323,3927.808,4206.650,3388.839,4626.643,4693.700,4059.896,4427.406
508,3958.614,3628.654,3357.471,3919.692,4195.800,3405.419,4639.857,4714.150,4058.552,4410.688
509,3913.341,3648.346,3361.412,3897.654,4205.750,3401.613,4640.464,4673.000,4052.896,4395.844
510,3931.977,3636.539,3364.706,3900.077,4217.250,3396.710,4634.429,4666.850,4037.914,4394.594
511,3929.364,3647.769,3364.323,3905.615,4232.100,3402.161,4617.393,4637.900,4040.207,4371.531
512,3911.318,3640.461,3371.206,3889.346,4210.100,3400.871,4610.536,4661.850,4040.190,4422.906
513,3913.727,3646.981,3366.794,3911.308,4169.800,3377.613,4635.107,4654.600,4039.517,4420.719
514,3925.682,3634.269,3354.677,3868.654,4220.800,3386.903,4621.214,4673.250,4023.396,4382.750
515,3917.000,3655.961,3349.412,3869.615,4204.950,3415.032,4606.821,4650.300,4034.362,4403.375
516,3928.886,3657.692,3352.618,3886.846,4208.000,3406.839,4634.214,4669.500,4039.396,4405.125
517,3924.864,3632.250,3336.559,3860.615,4220.250,3408.226,4583.036,4693.500,4046.345,4382.688
518,3915.864,3650.904,3353.412,3890.039,4238.650,3417.839,4574.893,4640.150,4061.845,4416.250
519,3892.364,3647.865,3360.618,3861.692,4206.950,3376.032,4605.286,4658.800,4047.621,4390.438
520,3906.636,3636.750,3360.882,3858.039,4206.350,3418.258,4612.179,4704.050,4014.069,4359.906
521,3916.250,3640.135,3348.853,3886.308,4203.100,3358.194,4581.286,4654.200,4032.034,4381.531
522,3914.386,3642.942,3359.412,3875.769,4220.600,3374.097,4572.786,4641.950,4051.586,4339.062
523,3901.705,3620.481,3358.471,3870.461,4238.100,3389.484,4594.071,4619.750,4028.224,4386.438
524,3882.250,3638.635,3354.559,3840.500,4213.200,3380.419,4574.286,4604.350,4016.655,4373.094
525,3903.477,3645.135,3344.059,3850.385,4201.500,3376.613,4563.857,4606.500,4016.345,4342.031
526,3908.955,3645.981,3374.971,3842.961,4211.750,3396.258,4569.321,4612.450,4049.672,4392.938
527,3895.432,3637.481,3348.823,3848.808,4196.750,3388.484,4562.036,4587.900,4025.776,4341.406
528,3897.955,3626.058,3364.265,3834.308,4223.400,3381.968,4542.429,4629.150,4044.190,4359.594
529,3895.364,3617.904,3341.059,3824.500,4220.300,3373.387,4539.143,4633.100,4028.345,4373.156
530,3904.841,3635.577,3354.941,3836.039,4197.950,3369.097,4560.000,4657.700,4017.828,4370.594
531,3872.932,3620.577,3363.059,3805.385,4229.250,3377.677,4541.607,4630.050,4007.172,4382.062
532,3900.841,3622.596,3341.647,3809.846,4228.050,3356.194,4531.571,4658.250,4001.845,4385.156
