 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
267,7547.882,7210.771,6163.367,6225.088,9877.694,5841.956,7231.000,6964.451,6343.588,5259.136
268,7564.000,7189.927,6179.450,6262.191,9909.306,5809.464,7191.347,6960.412,6335.314,5224.114
269,7573.779,7214.625,6199.133,6255.206,9841.861,5781.009,7230.625,6972.157,6358.549,5189.932
270,7559.353,7214.177,6216.233,6229.669,9855.056,5808.857,7184.444,6954.667,6357.843,5184.864
271,7598.456,7219.281,6203.683,6178.412,9874.917,5822.331,7138.958,6932.824,6342.941,5145.977
272,7568.838,7192.146,6164.383,6151.588,9884.889,5801.964,7153.569,6918.412,6363.529,5132.023
273,7558.941,7206.677,6190.367,6108.353,9885.389,5795.000,7194.444,6918.333,6337.647,5125.591
274,7546.279,7212.552,6182.800,6063.713,9830.667,5748.304,7134.917,6901.980,6327.118,5087.477
275,7569.162,7208.333,6175.550,6044.301,9874.000,5799.196,7161.361,6878.627,6310.412,5084.341
276,7578.015,7212.396,6125.783,5998.963,9847.333,5789.482,7155.125,6911.667,6331.941,5064.205
277,7583.338,7194.438,6140.967,5940.250,9861.000,5791.259,7122.083,6921.824,6346.765,5043.432
278,7561.765,7197.729,6114.300,5933.412,9874.139,5738.696,7104.583,6911.588,6338.471,5011.523
279,7576.368,7172.385,6140.083,5908.662,9898.889,5720.652,7110.694,6878.726,6374.667,5033.295
280,7557.574,7182.802,6107.983,5853.669,9841.639,5725.518,7116.653,6890.765,6341.569,4976.659
281,7562.191,7205.740,6096.383,5820.449,9864.111,5748.714,7058.833,6903.843,6324.726,4967.273
282,7575.250,7185.458,6112.400,5799.206,9841.667,5758.116,7100.417,6911.098,6336.863,4977.364
283,7569.324,7213.719,6126.250,5759.265,9799.777,5726.919,7081.542,6915.510,6330.196,4940.477
284,7580.397,7184.406,6158.850,5736.463,9798.277,5694.446,7051.361,6904.549,6338.529,4930.727
285,7579.603,7194.740,6114.050,5709.779,9850.473,5666.384,7070.347,6873.431,6317.706,4939.023
286,7553.824,7173.875,6108.817,5679.610,9818.889,5622.143,7058.375,6880.314,6339.961,4926.273
287,7542.412,7180.854,6106.517,5656.360,9853.444,5656.589,7023.847,6833.824,6305.843,4893.227
288,7565.794,7201.188,6101.350,5624.051,9849.889,5706.589,7036.403,6863.529,6282.824,4887.455
289,7564.368,7147.969,6088.250,5601.324,9840.083,5729.429,7043.292,6848.863,6322.961,4843.977
290,7584.015,7183.688,6083.383,5585.676,9808.694,5679.562,7021.750,6857.843,6312.529,4867.545
291,7539.147,7178.219,6090.700,5553.110,9857.500,5654.375,6984.500,6827.843,6324.902,4863.818
292,7578.515,7184.417,6063.183,5538.265,9814.473,5635.991,7014.444,6842.569,6271.431,4854.273
293,7534.603,7189.198,6050.167,5524.566,9824.000,5592.812,6977.194,6807.255,6323.627,4859.841
294,7567.044,7167.333,6065.433,5485.610,9825.194,5636.857,6952.528,6815.392,6306.216,4864.136
295,7537.279,7167.635,6043.050,5448.441,9783.306,5662.527,6891.653,6804.863,6294.765,4849.568
296,7544.118,7167.688,6034.767,5449.882,9774.583,5665.071,6940.097,6817.176,6299.745,4807.636
297,7549.132,7170.396,6038.683,5428.493,9774.639,5648.938,6923.764,6803.137,6297.686,4813.955
298,7519.926,7160.271,6008.367,5402.897,9773.777,5606.536,6887.028,6775.098,6311.274,4791.841
299,7533.809,7167.562,6003.867,5385.603,9782.083,5556.929,6868.472,6775.745,6306.784,4805.227
300,7505.706,7169.969,5997.817,5372.794,9795.917,5592.116,6847.458,6816.980,6285.098,4788.841
301,7529.324,7149.229,5992.450,5336.934,9792.777,5623.982,6798.694,6778.039,6305.824,4787.636
302,7533.838,7168.646,5980.450,5325.676,9743.583,5655.768,6756.014,6746.569,6290.333,4783.045
303,7515.941,7149.646,5983.833,5300.897,9754.361,5627.884,6781.125,6766.020,6282.863,4780.795
304,7544.529,7163.365,5961.333,5289.706,9784.306,5603.402,6787.944,6772.118,6312.451,4791.205
305,7491.971,7165.865,5971.650,5281.338,9745.667,5564.759,6751.639,6761.137,6283.961,4773.227
306,7521.132,7150.490,5957.583,5258.147,9754.139,5524.527,6718.319,6731.961,6281.980,4763.591
307,7534.118,7145.885,5959.767,5247.853,9784.139,5479.669,6691.236,6682.451,6274.431,4763.932
308,7483.059,7149.167,5966.733,5237.882,9740.583,5443.956,6659.611,6690.196,6261.608,4773.818
309,7542.353,7154.312,5927.450,5218.757,9720.473,5410.661,6583.861,6719.274,6274.000,4753.227
310,7498.662,7142.094,5928.467,5191.831,9726.806,5357.393,6581.069,6702.373,6296.529,4734.205
311,7506.956,7136.323,5920.667,5168.412,9710.056,5363.036,6559.278,6657.843,6268.902,4725.932
312,7491.515,7165.469,5924.367,5176.507,9697.889,5312.206,6542.167,6630.392,6302.274,4743.318
313,7521.691,7151.521,5915.817,5157.257,9663.583,5290.169,6487.722,6612.627,6262.608,4753.864
314,7486.721,7129.906,5913.383,5144.875,9695.917,5264.929,6441.625,6577.196,6300.529,4747.500
315,7514.015,7149.760,5875.017,5145.316,9670.417,5236.169,6406.750,6562.490,6286.118,4753.614
316,7481.426,7153.969,5914.083,5122.316,9713.333,5212.598,6344.292,6516.961,6267.431,4735.432
317,7473.471,7122.750,5883.550,5107.507,9628.473,5192.509,6356.222,6556.824,6258.726,4723.409
318,7479.706,7140.917,5870.000,5103.846,9645.250,5178.161,6312.569,6557.726,6251.392,4724.023
319,7479.765,7124.906,5866.217,5087.287,9670.277,5144.973,6308.417,6526.804,6256.980,4723.000
320,7499.779,7112.354,5866.033,5086.176,9619.083,5115.706,6263.222,6524.176,6254.392,4702.886
321,7455.838,7138.302,5842.017,5069.096,9654.417,5110.429,6232.583,6496.608,6235.392,4721.136
322,7470.397,7133.771,5845.967,5048.559,9617.611,5077.884,6187.694,6453.392,6227.255,4700.909
323,7459.191,7130.062,5806.533,5036.029,9626.583,5059.946,6162.125,6448.333,6283.569,4716.091
324,7467.971,7115.885,5846.250,5047.294,9631.194,5050.312,6121.681,6389.490,6233.235,4727.205
325,7463.603,7109.271,5852.183,5036.824,9654.139,5029.625,6107.347,6388.980,6231.902,4702.636
326,7453.162,7120.604,5832.433,5033.882,9654.417,5027.321,6068.306,6425.882,6219.667,4722.182
327,7456.324,7133.052,5799.517,5013.794,9619.917,5009.250,6049.000,6439.588,6233.726,4711.568
328,7447.338,7087.521,5814.950,5007.199,9585.361,4992.679,6019.653,6403.804,6216.353,4710.136
329,7456.765,7108.042,5802.100,4974.691,9609.056,4965.723,5995.569,6403.510,6205.059,4712.318
330,7440.147,7100.469,5789.500,4987.728,9659.583,4955.714,5974.819,6383.549,6223.921,4691.818
331,7430.132,7115.031,5764.367,4986.897,9580.111,4934.536,5938.556,6359.431,6216.745,4688.795
332,7417.221,7116.542,5777.950,4958.743,9595.056,4925.009,5916.972,6315.392,6201.627,4686.773
333,7457.132,7104.000,5766.850,4955.500,9543.473,4906.786,5869.014,6295.529,6207.569,4681.091
334,7431.735,7136.500,5756.950,4949.640,9546.861,4892.089,5880.653,6239.804,6203.392,4698.182
335,7445.279,7097.240,5744.467,4946.890,9595.389,4868.232,5848.236,6244.490,6198.392,4686.432
336,7437.368,7060.781,5749.483,4943.890,9533.444,4861.536,5822.097,6181.059,6172.608,4682.682
337,7414.824,7101.250,5741.367,4938.662,9593.277,4865.866,5791.903,6166.941,6193.039,4700.568
338,7429.779,7077.406,5749.933,4933.559,9518.611,4818.169,5769.278,6144.353,6169.392,4665.500
339,7423.956,7100.448,5714.217,4918.801,9515.306,4836.331,5750.056,6127.588,6195.941,4675.250
340,7404.294,7088.042,5705.667,4925.574,9497.527,4796.794,5717.000,6100.020,6186.647,4687.000
341,7390.809,7102.500,5688.833,4921.324,9464.833,4798.464,5702.347,6084.902,6175.627,4671.318
342,7387.618,7091.875,5684.117,4909.331,9452.111,4800.464,5681.333,6085.980,6171.490,4671.295
343,7383.662,7063.302,5703.050,4892.559,9517.500,4771.375,5638.167,6055.647,6165.961,4662.091
344,7388.706,7069.010,5695.283,4885.140,9487.527,4775.036,5633.000,6026.745,6153.059,4672.182
345,7401.324,7064.073,5677.383,4893.750,9491.917,4761.607,5602.750,5972.961,6185.706,4678.045
346,7391.397,7067.208,5687.033,4884.103,9466.777,4741.679,5599.486,5977.745,6168.490,4667.432
347,7395.000,7079.146,5652.417,4887.963,9505.667,4741.571,5564.125,5978.020,6152.765,4678.545
348,7347.941,7058.177,5649.183,4864.868,9418.277,4741.081,5545.083,5932.745,6161.255,4647.636
349,7356.853,7064.375,5649.867,4875.684,9447.917,4722.134,5541.028,5916.000,6138.020,4662.682
350,7346.338,7072.656,5639.733,4860.603,9448.167,4735.634,5515.944,5895.451,6146.745,4652.182
351,7358.324,7072.583,5642.917,4863.449,9394.223,4702.839,5491.667,5882.745,6141.314,4664.523
352,7368.868,7087.698,5618.517,4867.074,9368.556,4689.634,5460.708,5848.235,6145.079,4657.227
353,7342.662,7066.312,5608.117,4850.728,9428.723,4689.652,5444.458,5813.294,6147.020,4700.795
354,7366.132,7098.031,5600.867,4849.449,9391.833,4679.071,5435.583,5804.706,6127.274,4658.114
355,7306.147,7060.667,5575.933,4869.059,9381.083,4678.152,5439.375,5798.882,6102.079,4660.068
356,7350.426,7054.875,5576.433,4861.360,9377.473,4670.732,5410.736,5792.706,6107.471,4665.295
357,7355.544,7041.271,5599.450,4852.257,9373.777,4663.214,5391.597,5794.980,6113.902,4657.523
358,7362.162,7034.323,5568.733,4855.449,9369.417,4645.732,5368.611,5748.176,6098.157,4646.182
359,7318.000,7042.052,5560.600,4859.478,9320.389,4630.241,5347.875,5733.863,6103.588,4659.477
360,7320.191,7055.031,5551.333,4824.206,9358.806,4627.875,5357.167,5706.216,6102.784,4659.227
361,7315.779,7059.854,5555.517,4841.265,9317.167,4635.536,5325.611,5682.980,6074.255,4668.182
362,7326.426,7048.604,5547.917,4806.735,9343.139,4601.616,5333.431,5669.353,6113.216,4663.977
363,7308.662,7051.865,5524.200,4835.235,9326.083,4609.911,5302.931,5653.451,6090.902,4688.455
364,7260.824,7039.073,5537.700,4831.735,9387.223,4612.098,5288.431,5662.608,6083.137,4659.000
365,7287.324,7055.635,5528.117,4821.096,9294.223,4610.044,5299.792,5629.706,6057.882,4692.250
366,7323.632,7014.198,5497.983,4819.029,9276.806,4573.777,5252.833,5623.627,6083.020,4656.886
367,7288.015,7014.458,5511.617,4818.706,9319.473,4596.982,5265.639,5596.941,6096.373,4671.545
368,7288.794,6990.625,5488.383,4825.603,9312.777,4574.527,5266.750,5593.274,6065.294,4613.250
369,7277.809,7024.865,5477.167,4820.434,9269.639,4579.706,5219.500,5575.294,6076.980,4658.318
370,7263.779,7007.031,5490.383,4814.397,9276.000,4561.669,5208.250,5560.941,6047.490,4652.682
371,7279.838,7002.583,5484.217,4809.728,9238.556,4561.456,5221.667,5544.980,6067.765,4642.864
372,7244.632,7050.021,5460.717,4800.301,9218.333,4551.777,5206.181,5538.216,6056.902,4633.705
373,7271.412,7003.875,5444.283,4814.397,9234.777,4552.706,5211.778,5510.686,6043.941,4649.977
374,7280.676,7000.552,5435.467,4809.434,9234.083,4545.232,5178.431,5486.490,6021.000,4648.205
375,7209.235,6994.812,5445.000,4791.456,9192.611,4543.241,5157.736,5472.490,6028.569,4641.068
376,7248.059,7034.771,5421.683,4801.360,9195.417,4528.062,5146.778,5468.980,6000.529,4653.455
377,7221.265,6993.625,5427.600,4799.243,9209.473,4537.438,5164.417,5474.863,6004.647,4651.295
378,7245.721,6991.562,5428.233,4803.963,9160.083,4521.500,5121.639,5467.667,5993.549,4646.409
379,7234.103,6983.677,5394.833,4810.301,9217.194,4536.991,5115.750,5433.431,6012.020,4668.023
380,7217.265,6958.302,5398.083,4800.456,9160.750,4525.294,5122.153,5448.176,5967.686,4639.409
381,7206.353,6975.531,5382.867,4793.897,9166.861,4523.044,5117.764,5398.490,5969.804,4657.705
382,7222.529,6953.938,5391.883,4792.831,9172.417,4508.009,5121.556,5406.039,5946.118,4697.659
383,7216.250,6980.302,5371.767,4787.029,9130.667,4510.866,5090.958,5384.255,5989.020,4645.023
384,7222.544,6970.031,5373.983,4790.743,9142.027,4507.732,5065.181,5380.765,5973.608,4650.682
385,7200.426,6962.542,5337.850,4783.404,9152.917,4503.071,5068.708,5337.529,5956.373,4668.000
386,7205.882,6981.260,5353.933,4778.066,9096.027,4488.286,5070.000,5359.451,5972.137,4645.500
387,7214.412,6950.677,5334.233,4780.934,9096.917,4500.357,5067.917,5310.804,5958.824,4668.295
388,7166.426,6982.979,5327.767,4790.691,9038.861,4492.679,5036.264,5311.490,5950.373,4655.136
389,7177.706,6950.938,5331.017,4782.926,9092.000,4496.946,5036.667,5299.882,5940.843,4637.455
390,7174.382,6940.938,5302.500,4780.206,9041.611,4488.821,5023.819,5301.921,5945.529,4639.932
391,7195.044,6949.500,5328.050,4780.272,9072.917,4479.768,5019.097,5299.961,5917.745,4654.114
392,7173.250,6941.990,5320.667,4776.015,9021.473,4480.232,5026.278,5262.706,5909.863,4640.864
393,7184.147,6918.000,5306.533,4770.846,9038.917,4462.893,4989.361,5280.510,5908.392,4646.682
394,7153.971,6926.521,5296.533,4771.375,8983.527,4473.393,4979.403,5251.686,5903.824,4666.045
395,7134.206,6933.208,5272.900,4792.809,9002.389,4469.062,4993.056,5225.921,5926.921,4649.068
396,7136.676,6927.354,5278.000,4787.353,8973.500,4464.196,4994.444,5225.824,5924.980,4660.841
397,7160.456,6934.167,5268.833,4764.640,9014.306,4444.482,4972.292,5232.647,5887.726,4649.386
398,7141.441,6939.688,5235.050,4767.044,8946.723,4461.169,4964.222,5197.510,5888.451,4653.045
399,7149.324,6916.698,5256.117,4771.456,8958.611,4468.598,4955.611,5187.098,5907.059,4640.364
400,7109.618,6904.542,5240.867,4779.985,8958.806,4451.893,4973.389,5164.745,5895.020,4640.318
401,7140.235,6902.240,5222.367,4762.794,8960.333,4444.107,4961.153,5170.549,5857.647,4648.727
402,7131.691,6916.438,5218.250,4769.787,8940.889,4431.304,4944.125,5151.235,5883.686,4638.409
403,7123.588,6905.448,5220.667,4765.507,8954.917,4427.348,4935.347,5120.373,5859.921,4647.727
404,7128.588,6922.177,5234.433,4769.132,8933.889,4440.750,4939.417,5120.039,5854.255,4628.023
405,7123.397,6916.271,5217.317,4769.603,8899.083,4437.348,4940.806,5132.961,5854.549,4641.318
406,7106.882,6923.333,5212.267,4765.059,8910.500,4437.357,4919.181,5124.608,5834.765,4634.477
407,7093.926,6925.833,5223.633,4759.235,8878.361,4425.956,4936.444,5135.843,5833.686,4636.341
408,7073.515,6907.323,5187.650,4762.081,8855.083,4417.884,4898.361,5075.294,5877.392,4657.523
409,7091.132,6890.479,5202.350,4764.625,8858.556,4408.214,4892.014,5099.961,5854.588,4641.545
410,7061.809,6915.219,5184.667,4771.743,8844.639,4423.652,4894.736,5065.588,5813.765,4636.841
411,7058.088,6901.781,5161.117,4760.346,8790.194,4408.839,4887.361,5068.726,5824.431,4628.455
412,7075.868,6908.615,5177.733,4763.331,8842.306,4417.143,4875.181,5048.412,5849.255,4648.727
413,7082.368,6887.490,5155.883,4760.228,8797.583,4431.036,4856.028,5059.980,5819.314,4637.341
414,7062.118,6911.021,5152.567,4764.147,8781.723,4422.982,4874.917,5067.118,5818.608,4671.977
415,7075.824,6876.854,5147.567,4763.478,8801.083,4411.134,4870.139,5043.059,5786.921,4649.227
416,7049.574,6880.448,5129.800,4763.125,8793.027,4417.536,4869.889,5017.706,5785.079,4621.182
417,7037.441,6866.771,5127.600,4767.963,8764.973,4422.688,4867.833,5012.824,5787.961,4647.068
418,7053.176,6861.625,5123.433,4764.809,8746.667,4435.956,4890.611,4994.627,5790.118,4643.273
419,7015.147,6862.333,5126.100,4756.279,8788.194,4417.357,4878.903,5019.079,5781.294,4617.932
420,6989.294,6844.823,5093.167,4769.015,8741.694,4412.768,4854.597,5003.588,5787.745,4640.114
421,6996.338,6849.854,5078.150,4759.368,8682.361,4408.456,4843.542,4963.902,5744.333,4650.364
422,7008.603,6852.240,5099.800,4759.118,8752.333,4423.464,4856.056,4963.706,5779.569,4632.432
423,6990.456,6877.948,5075.733,4755.860,8714.389,4409.804,4857.583,4947.824,5796.784,4646.068
424,7017.426,6859.135,5072.600,4754.426,8722.556,4403.054,4832.139,4949.647,5746.392,4653.659
425,6975.426,6856.635,5074.450,4753.199,8684.056,4402.831,4843.500,4945.686,5748.961,4648.955
426,6970.574,6850.281,5069.117,4752.390,8645.111,4401.581,4836.556,4934.765,5745.863,4611.568
427,6979.559,6848.062,5065.617,4764.485,8668.833,4381.750,4829.167,4931.647,5744.333,4610.477
428,6958.515,6806.135,5059.800,4759.485,8643.417,4397.839,4807.514,4936.157,5745.627,4624.795
429,6970.500,6827.302,5043.500,4755.294,8638.861,4397.116,4813.708,4903.137,5726.235,4651.114
430,6937.794,6844.990,5044.900,4761.809,8636.556,4398.179,4798.222,4889.157,5745.059,4640.659
431,6952.074,6832.240,5049.717,4761.853,8582.527,4393.652,4793.708,4901.392,5705.216,4622.818
432,6956.662,6814.521,5037.167,4742.904,8597.473,4390.759,4789.347,4893.804,5743.804,4604.864
433,6932.618,6839.260,5037.083,4745.015,8566.556,4379.661,4808.847,4902.314,5724.863,4619.114
434,6954.838,6834.292,5043.850,4746.404,8591.777,4388.812,4787.028,4897.294,5685.255,4629.636
435,6937.971,6833.667,5024.700,4747.162,8573.723,4387.107,4785.347,4869.902,5717.569,4651.545
436,6939.221,6818.302,5021.350,4745.654,8495.250,4387.759,4781.167,4863.569,5673.882,4639.455
437,6931.618,6816.917,5014.267,4753.471,8568.777,4375.839,4785.319,4855.392,5695.176,4655.773
438,6929.147,6818.750,5006.617,4768.199,8512.223,4380.411,4801.347,4840.804,5664.726,4604.886
439,6919.309,6828.990,5007.583,4753.235,8505.194,4363.268,4782.139,4853.353,5675.726,4607.932
440,6898.250,6813.417,4997.517,4738.978,8453.444,4369.661,4776.361,4814.608,5702.961,4631.000
441,6914.147,6806.667,4996.483,4763.882,8461.167,4379.473,4768.556,4811.706,5660.529,4630.523
442,6901.029,6817.938,4984.467,4735.235,8418.973,4369.741,4779.736,4826.274,5681.941,4638.841
443,6885.397,6787.625,4958.083,4749.838,8390.861,4383.991,4753.750,4793.020,5661.824,4619.545
444,6875.221,6796.500,4977.283,4745.088,8397.000,4358.938,4758.736,4817.255,5650.510,4622.864
445,6869.044,6781.958,4962.233,4737.426,8334.611,4371.750,4756.264,4790.667,5662.274,4653.591
446,6866.956,6751.646,4961.467,4740.029,8358.917,4357.777,4754.278,4778.235,5637.353,4649.614
447,6872.029,6776.625,4958.083,4750.456,8391.250,4363.625,4731.458,4775.824,5638.804,4640.818
448,6870.985,6780.875,4931.533,4753.272,8324.250,4372.456,4746.903,4796.216,5645.118,4647.932
449,6845.838,6786.135,4922.600,4734.706,8317.000,4354.232,4764.431,4797.118,5623.333,4602.886
450,6844.824,6752.323,4925.517,4738.868,8279.139,4353.652,4738.931,4783.353,5658.490,4625.659
451,6849.132,6768.260,4928.983,4750.074,8269.473,4357.831,4745.139,4765.863,5632.255,4643.205
452,6836.015,6749.698,4929.533,4756.581,8216.806,4352.107,4724.153,4749.549,5628.588,4631.500
453,6859.765,6726.427,4935.250,4743.949,8226.139,4355.331,4732.056,4753.608,5596.921,4631.250
454,6838.309,6743.917,4910.583,4734.449,8244.473,4352.446,4730.556,4731.000,5602.569,4651.432
455,6809.691,6730.740,4916.033,4729.235,8216.973,4367.679,4736.319,4744.314,5613.608,4640.159
456,6813.029,6744.385,4899.400,4739.882,8150.361,4361.223,4705.389,4742.647,5613.784,4637.750
457,6807.294,6753.031,4939.033,4728.125,8142.750,4351.956,4713.486,4747.784,5582.431,4620.318
458,6784.059,6724.479,4902.083,4736.581,8142.167,4360.634,4729.250,4720.490,5600.412,4613.068
459,6784.382,6732.260,4903.850,4741.096,8155.528,4350.536,4700.042,4707.157,5597.490,4630.705
460,6791.485,6719.438,4879.000,4740.684,8069.528,4350.339,4713.625,4716.588,5583.980,4627.091
461,6764.426,6700.625,4856.167,4729.037,8069.861,4342.544,4706.125,4700.216,5583.588,4631.932
462,6779.853,6711.375,4886.867,4749.434,8084.000,4338.464,4715.972,4704.020,5584.529,4616.386
463,6764.294,6696.917,4878.383,4740.140,8068.611,4347.027,4683.833,4679.843,5536.020,4625.500
464,6765.338,6699.062,4882.000,4736.176,8078.139,4351.973,4702.014,4716.431,5544.059,4620.750
465,6744.647,6686.677,4899.667,4733.007,8006.944,4341.169,4695.139,4712.667,5566.961,4637.000
466,6744.221,6705.979,4865.417,4742.588,8001.250,4347.759,4701.583,4696.412,5562.608,4646.205
467,6729.412,6712.854,4859.300,4726.860,7991.361,4333.500,4686.847,4658.863,5535.314,4640.705
468,6725.971,6692.740,4868.467,4737.449,7980.778,4356.759,4699.875,4678.490,5550.647,4620.136
469,6716.044,6702.896,4856.550,4739.331,7944.083,4344.723,4697.167,4686.588,5524.902,4630.250
470,6709.441,6700.052,4860.083,4738.279,7929.889,4352.902,4693.986,4676.745,5518.059,4626.091
471,6688.265,6703.156,4845.883,4723.059,7960.306,4351.188,4673.958,4674.294,5527.118,4614.795
472,6679.162,6714.562,4873.650,4732.022,7891.806,4341.143,4694.083,4675.745,5531.020,4621.795
473,6683.088,6736.115,4826.467,4726.037,7902.361,4330.054,4700.264,4674.608,5494.235,4619.136
474,6649.162,6709.000,4815.550,4733.993,7822.806,4339.044,4681.389,4657.569,5487.588,4637.114
475,6657.529,6692.875,4818.667,4736.978,7863.639,4352.366,4680.778,4671.333,5498.804,4631.091
476,6654.971,6701.677,4820.300,4726.507,7828.611,4336.589,4672.417,4635.216,5516.549,4637.295
477,6606.309,6707.302,4805.517,4719.507,7839.028,4329.866,4670.431,4645.804,5511.647,4618.250
478,6633.544,6702.135,4813.633,4735.632,7783.444,4332.089,4687.278,4635.274,5518.667,4631.682
479,6636.250,6712.833,4828.117,4732.971,7768.222,4327.286,4677.875,4651.471,5506.079,4643.568
480,6607.456,6717.292,4813.850,4720.485,7740.250,4336.393,4660.931,4638.804,5507.079,4624.341
481,6607.235,6678.365,4801.417,4736.941,7693.556,4341.794,4668.222,4616.039,5470.941,4623.477
482,6627.103,6667.094,4808.250,4736.169,7692.167,4331.456,4652.611,4643.941,5499.549,4604.000
483,6573.824,6656.990,4783.100,4722.051,7716.722,4321.277,4665.611,4623.824,5483.118,4634.432
484,6590.353,6667.469,4806.667,4730.397,7664.083,4333.607,4661.833,4614.412,5498.333,4620.386
485,6588.838,6679.073,4788.800,4719.750,7650.139,4329.206,4647.875,4638.941,5486.079,4614.386
486,6538.044,6637.042,4767.917,4736.735,7609.056,4326.562,4654.653,4620.765,5450.510,4603.773
487,6519.529,6650.083,4777.350,4732.294,7618.250,4327.384,4642.125,4632.882,5462.510,4630.909
488,6543.059,6643.896,4780.550,4725.434,7594.833,4326.544,4655.500,4603.000,5475.647,4624.205
489,6532.882,6633.479,4762.367,4718.949,7566.500,4321.000,4649.292,4584.980,5480.059,4617.295
490,6523.603,6611.969,4758.217,4726.632,7601.667,4321.009,4636.833,4617.294,5435.079,4627.864
491,6508.853,6600.427,4763.617,4728.882,7574.417,4328.964,4621.542,4599.921,5449.294,4626.409
492,6488.206,6618.458,4765.533,4728.691,7521.556,4327.982,4631.278,4583.843,5425.863,4606.273
493,6479.485,6596.615,4757.900,4728.368,7509.139,4310.179,4644.056,4599.451,5424.274,4622.000
494,6479.397,6611.740,4758.850,4717.375,7499.500,4324.679,4616.931,4592.196,5425.765,4601.682
495,6458.985,6592.240,4734.600,4719.904,7459.278,4326.268,4612.958,4592.902,5419.863,4616.136
496,6450.500,6601.010,4745.533,4733.500,7428.667,4333.759,4624.236,4588.118,5414.079,4630.591
497,6447.618,6604.812,4749.783,4712.132,7425.250,4313.696,4615.903,4603.804,5421.196,4616.977
498,6466.559,6601.375,4744.933,4719.118,7401.694,4317.929,4621.792,4575.706,5413.373,4628.864
499,6425.706,6613.438,4726.100,4724.390,7383.194,4330.679,4624.736,4585.176,5378.216,4630.909
500,6430.324,6583.219,4735.650,4717.904,7338.361,4320.759,4607.333,4564.353,5396.941,4627.750
501,6407.971,6600.823,4738.250,4727.574,7327.889,4317.294,4622.181,4570.314,5416.941,4618.432
502,6385.103,6595.396,4728.717,4713.529,7284.278,4309.991,4629.389,4567.059,5378.373,4628.568
503,6379.926,6577.906,4694.900,4720.868,7277.000,4314.544,4627.903,4563.137,5397.784,4624.545
504,6383.500,6570.500,4715.367,4723.507,7305.278,4324.679,4624.778,4597.647,5375.784,4611.705
505,6365.765,6579.646,4723.633,4734.125,7213.222,4305.679,4604.042,4552.980,5372.863,4614.455
506,6360.485,6576.906,4725.467,4709.213,7235.111,4307.544,4603.139,4575.216,5354.627,4626.523
507,6342.235,6565.844,4704.267,4731.581,7204.111,4302.929,4594.333,4571.608,5360.137,4630.705
508,6348.103,6556.719,4728.400,4714.772,7155.139,4316.562,4619.875,4574.373,5353.667,4629.182
509,6352.956,6575.115,4722.433,4726.110,7173.944,4306.723,4596.167,4557.510,5367.118,4623.250
510,6305.338,6557.510,4727.367,4731.500,7161.333,4322.875,4608.306,4562.510,5356.176,4620.727
511,6326.971,6569.302,4688.167,4724.235,7143.639,4325.027,4594.431,4565.196,5335.274,4607.091
512,6306.779,6577.802,4720.100,4712.485,7106.556,4315.419,4611.764,4537.392,5349.216,4627.977
513,6281.721,6591.594,4700.750,4720.228,7054.861,4309.054,4589.556,4530.451,5343.902,4640.841
514,6296.368,6569.417,4723.400,4715.346,7049.306,4305.509,4620.292,4545.314,5327.686,4634.636
515,6241.221,6551.083,4713.417,4704.000,7063.472,4323.348,4597.014,4559.843,5337.314,4626.432
516,6216.647,6560.833,4696.133,4730.088,7000.222,4306.669,4610.792,4553.745,5313.863,4621.909
517,6266.912,6537.719,4675.683,4719.824,6997.917,4293.973,4594.514,4546.235,5313.137,4612.818
518,6243.500,6551.792,4704.767,4726.382,7000.167,4318.518,4604.625,4560.941,5315.902,4624.227
519,6242.015,6561.167,4692.917,4723.184,6975.111,4316.179,4584.125,4550.255,5333.980,4634.250
520,6196.809,6549.302,4683.433,4709.110,6906.417,4319.098,4594.764,4536.216,5317.765,4603.250
521,6211.279,6558.688,4699.300,4715.272,6896.472,4306.196,4571.375,4533.588,5347.588,4641.773
522,6202.147,6532.146,4679.833,4725.941,6876.250,4315.866,4584.625,4531.314,5307.745,4613.023
523,6171.985,6542.094,4658.233,4700.434,6872.000,4304.169,4595.139,4531.745,5293.961,4642.386
524,6195.794,6559.010,4695.700,4722.132,6830.639,4302.438,4582.153,4522.294,5293.039,4623.455
525,6185.809,6537.427,4689.100,4703.132,6827.639,4302.152,4589.861,4534.274,5299.804,4632.455
526,6131.691,6561.125,4666.650,4709.522,6822.361,4302.669,4588.708,4539.000,5301.549,4629.068
527,6159.088,6529.396,4678.867,4716.559,6780.306,4314.643,4581.833,4529.274,5278.235,4630.795
528,6130.382,6533.292,4670.717,4719.353,6771.111,4294.562,4588.903,4526.921,5267.510,4640.886
529,6117.868,6555.385,4677.850,4725.066,6738.722,4298.429,4589.194,4516.157,5257.333,4624.409
530,6115.029,6501.729,4680.500,4720.809,6747.139,4297.473,4579.903,4508.000,5271.137,4605.114
531,6093.250,6511.365,4660.617,4716.596,6689.611,4310.241,4567.444,4512.059,5278.569,4613.659
532,6090.368,6525.615,4666.817,4713.544,6701.778,4304.589,4571.875,4503.745,5242.137,4659.227
533,6087.721,6555.333,4662.933,4703.434,6659.889,4297.312,4550.306,4519.333,5257.373,4632.068
534,6092.574,6556.542,4670.417,4706.596,6635.306,4307.509,4566.542,4519.255,5281.020,4597.182
