 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
264,5187.766,6452.923,6679.028,5512.846,7902.200,7136.917,5843.176,5409.571,5645.531,6136.833
265,5183.422,6396.461,6729.611,5461.115,7893.225,7152.056,5840.382,5416.750,5617.031,6115.000
266,5155.234,6432.039,6667.861,5464.846,7903.925,7189.667,5846.441,5386.464,5623.531,6172.556
267,5196.844,6436.596,6695.278,5457.885,7916.450,7183.917,5848.265,5374.071,5652.938,6165.056
268,5178.578,6416.731,6696.028,5459.692,7910.350,7135.306,5845.382,5415.750,5649.281,6142.056
269,5170.359,6404.231,6661.833,5483.423,7878.775,7168.556,5824.529,5396.286,5669.781,6139.417
270,5156.531,6437.039,6704.583,5473.115,7889.075,7100.361,5864.735,5372.607,5644.812,6131.667
271,5190.125,6429.615,6668.861,5481.808,7859.900,7145.861,5844.794,5388.714,5652.656,6147.111
272,5172.422,6421.750,6676.639,5437.731,7881.112,7123.361,5841.235,5367.179,5612.531,6125.889
273,5186.531,6445.865,6674.778,5492.115,7910.800,7175.167,5844.353,5383.179,5647.219,6112.361
274,5179.484,6436.558,6715.833,5480.500,7931.237,7162.917,5834.588,5390.786,5630.781,6159.000
275,5189.078,6436.269,6674.889,5464.731,7915.675,7144.389,5850.176,5386.429,5651.438,6156.639
276,5201.438,6425.923,6662.833,5466.269,7939.925,7134.472,5817.735,5409.214,5657.188,6154.472
277,5162.219,6432.769,6703.639,5474.423,7885.763,7152.528,5831.353,5400.000,5649.938,6149.194
278,5175.828,6439.596,6687.389,5488.808,7852.850,7152.000,5821.794,5398.464,5633.625,6139.444
279,5193.734,6408.827,6684.278,5470.808,7866.737,7157.972,5838.618,5376.893,5635.312,6133.389
280,5177.000,6418.019,6696.139,5478.000,7882.062,7117.694,5845.941,5388.714,5644.938,6129.111
281,5166.875,6435.289,6686.806,5456.885,7865.962,7153.111,5861.559,5384.643,5609.938,6145.361
282,5182.125,6423.404,6674.306,5473.961,7894.962,7136.194,5845.324,5390.679,5642.750,6154.333
283,5182.312,6407.904,6687.028,5456.308,7900.425,7124.583,5877.647,5399.250,5632.938,6145.444
284,5164.156,6409.808,6654.333,5487.808,7869.725,7146.333,5848.206,5393.893,5626.281,6101.389
285,5193.016,6441.000,6699.389,5477.539,7843.200,7154.611,5823.971,5406.143,5623.844,6125.889
286,5187.844,6426.731,6680.611,5482.461,7843.150,7131.111,5832.706,5423.464,5633.219,6101.250
287,5176.266,6416.961,6667.278,5504.654,7862.062,7139.833,5816.882,5419.250,5613.688,6143.111
288,5183.047,6401.577,6698.472,5483.039,7871.587,7137.917,5803.088,5413.107,5614.625,6128.806
289,5171.688,6411.404,6649.361,5473.808,7863.962,7134.111,5822.147,5397.821,5655.312,6146.250
290,5184.672,6424.481,6675.000,5466.654,7853.550,7122.639,5828.353,5373.643,5618.875,6138.778
291,5183.562,6423.096,6715.861,5507.923,7863.100,7116.444,5811.824,5344.714,5643.969,6112.667
292,5164.719,6422.904,6683.667,5486.115,7840.750,7100.167,5819.500,5415.000,5617.531,6115.556
293,5178.547,6431.269,6674.806,5494.808,7868.312,7107.278,5817.059,5370.107,5617.375,6107.944
294,5182.312,6415.808,6661.278,5507.692,7828.538,7136.278,5856.294,5376.714,5616.000,6140.833
295,5166.594,6420.596,6669.083,5476.192,7850.500,7107.611,5826.735,5418.179,5638.000,6146.500
296,5168.234,6404.192,6690.611,5473.961,7836.525,7160.583,5835.088,5363.500,5608.625,6124.806
297,5176.172,6422.519,6698.583,5489.269,7833.337,7110.639,5829.588,5407.607,5611.562,6176.194
298,5188.578,6435.942,6662.639,5472.115,7803.638,7107.222,5815.529,5425.643,5639.250,6142.056
299,5178.188,6423.404,6657.111,5494.961,7832.200,7100.278,5839.029,5377.750,5640.688,6122.944
300,5176.328,6440.539,6679.472,5487.615,7816.013,7114.389,5831.559,5435.679,5628.062,6158.333
301,5174.812,6390.404,6665.528,5466.731,7851.675,7104.361,5817.676,5387.464,5631.281,6116.889
302,5184.375,6421.000,6692.333,5499.346,7839.062,7128.528,5818.912,5389.714,5624.219,6135.361
303,5188.328,6421.346,6646.611,5479.577,7817.325,7111.556,5797.765,5399.393,5613.656,6119.250
304,5183.281,6420.942,6663.583,5479.615,7812.950,7129.389,5842.647,5443.357,5600.312,6157.639
305,5197.016,6410.039,6677.139,5494.654,7787.312,7111.361,5802.765,5381.714,5632.781,6128.361
306,5201.422,6396.096,6704.556,5514.192,7845.850,7102.083,5791.794,5393.357,5612.250,6103.500
307,5195.453,6430.115,6659.778,5474.269,7830.462,7114.306,5801.912,5406.786,5636.500,6128.306
308,5185.266,6408.577,6646.889,5478.692,7841.438,7100.139,5810.000,5399.750,5610.906,6134.806
309,5165.641,6423.461,6666.306,5496.154,7876.475,7118.972,5809.294,5410.679,5636.562,6121.667
310,5193.297,6445.058,6647.167,5483.039,7873.388,7099.556,5820.853,5431.036,5590.062,6137.222
311,5196.938,6408.865,6670.361,5528.615,7885.500,7102.444,5810.559,5406.464,5604.594,6141.528
312,5175.797,6416.692,6641.556,5515.231,7814.625,7094.306,5835.176,5383.000,5608.594,6138.917
313,5177.516,6410.269,6673.417,5503.423,7815.600,7078.861,5813.118,5401.929,5627.281,6121.139
314,5174.172,6434.923,6682.611,5480.000,7847.388,7091.389,5805.706,5407.214,5599.656,6105.333
315,5173.703,6394.250,6691.194,5496.154,7860.312,7097.389,5786.647,5411.429,5637.562,6137.583
316,5167.859,6420.404,6661.556,5511.269,7866.000,7108.111,5866.529,5402.571,5613.531,6152.833
317,5183.328,6427.846,6679.389,5505.615,7830.775,7080.639,5810.471,5416.107,5586.469,6135.222
318,5189.547,6409.808,6673.417,5502.115,7857.750,7113.639,5830.147,5410.607,5618.094,6121.500
319,5168.891,6394.346,6663.639,5502.461,7840.150,7084.583,5817.765,5376.893,5631.156,6138.000
320,5170.891,6430.558,6665.111,5482.346,7835.300,7101.583,5830.206,5384.429,5621.625,6164.028
321,5181.031,6404.250,6662.278,5477.961,7808.475,7096.861,5826.794,5407.250,5628.094,6134.083
322,5182.062,6393.500,6670.111,5491.115,7811.350,7083.778,5825.088,5398.393,5609.656,6097.528
323,5205.406,6392.404,6678.917,5502.308,7799.188,7104.833,5795.441,5361.964,5578.312,6135.167
324,5173.844,6415.096,6650.500,5503.154,7830.112,7106.750,5831.471,5396.750,5604.719,6093.889
325,5167.031,6438.654,6667.556,5508.539,7805.000,7048.972,5823.029,5407.179,5610.719,6111.361
326,5179.312,6418.442,6677.167,5532.961,7792.513,7114.139,5784.441,5373.607,5616.406,6121.111
327,5181.062,6415.173,6647.722,5473.115,7797.325,7092.250,5833.618,5380.679,5605.750,6097.972
328,5179.719,6425.539,6662.639,5487.577,7790.362,7093.167,5828.118,5401.786,5598.125,6114.528
329,5184.969,6397.039,6662.000,5533.077,7752.600,7079.083,5811.618,5416.214,5621.594,6124.306
330,5181.266,6386.539,6667.722,5514.000,7787.625,7103.861,5816.559,5408.643,5593.375,6129.389
331,5161.609,6388.385,6645.972,5521.308,7767.125,7054.083,5838.500,5390.786,5623.688,6109.500
332,5169.203,6404.269,6652.694,5486.039,7762.663,7067.111,5836.441,5422.321,5598.531,6107.944
333,5149.562,6388.481,6678.917,5519.731,7766.075,7102.472,5810.324,5413.000,5615.594,6130.944
334,5167.953,6414.461,6668.861,5482.615,7726.587,7049.250,5814.941,5389.821,5614.000,6106.750
335,5187.812,6365.558,6674.417,5507.961,7736.737,7053.528,5824.441,5408.393,5597.312,6128.917
336,5190.234,6419.327,6637.000,5469.077,7786.112,7084.861,5811.412,5395.750,5613.438,6130.139
337,5173.094,6408.865,6615.139,5477.731,7753.550,7019.389,5836.147,5393.964,5597.094,6112.639
338,5192.859,6417.981,6662.917,5524.115,7757.438,7078.306,5833.147,5388.571,5583.656,6107.444
339,5181.922,6397.577,6636.889,5508.654,7771.438,7070.889,5818.588,5404.036,5585.406,6138.028
340,5196.047,6379.461,6674.444,5479.308,7749.600,7057.111,5805.471,5368.464,5581.812,6117.000
341,5190.594,6407.327,6643.278,5530.077,7724.513,7037.333,5808.412,5377.536,5602.562,6120.139
342,5201.047,6384.942,6660.417,5521.000,7750.525,7023.333,5810.824,5410.179,5590.938,6107.944
343,5177.469,6411.346,6635.250,5512.885,7748.375,7059.056,5800.618,5376.250,5606.531,6132.528
344,5183.391,6398.827,6649.861,5484.385,7725.575,7049.111,5820.412,5387.071,5592.906,6104.333
345,5179.297,6419.385,6651.500,5467.923,7744.038,7068.528,5833.794,5373.107,5600.219,6095.694
346,5179.750,6388.500,6651.500,5499.039,7725.425,7069.278,5853.412,5394.071,5591.406,6122.583
347,5167.000,6400.827,6665.389,5496.461,7708.163,7039.333,5801.735,5403.929,5579.875,6104.972
348,5189.359,6394.289,6622.528,5530.923,7756.275,7051.139,5856.676,5385.143,5596.750,6121.139
349,5178.453,6388.077,6622.028,5501.961,7758.888,7042.472,5824.176,5371.393,5601.812,6098.944
350,5198.734,6388.596,6644.139,5501.385,7701.138,7032.056,5821.471,5385.714,5583.219,6116.694
351,5187.078,6380.808,6654.611,5521.000,7743.850,7057.306,5846.882,5398.857,5602.562,6095.083
352,5195.422,6392.981,6633.806,5510.846,7740.325,7014.083,5820.412,5383.107,5605.531,6101.944
353,5171.891,6369.154,6621.833,5519.769,7716.288,7024.556,5816.176,5407.357,5583.875,6074.111
354,5180.562,6410.211,6627.750,5470.308,7707.388,7022.000,5809.118,5412.214,5608.094,6085.722
355,5170.281,6388.519,6666.306,5492.885,7714.275,7023.611,5780.853,5409.179,5608.000,6098.333
356,5209.688,6401.135,6623.500,5501.808,7686.038,6999.306,5795.294,5400.214,5640.344,6083.694
357,5174.609,6402.269,6614.111,5497.231,7744.263,7015.361,5776.735,5366.500,5590.156,6134.417
358,5169.438,6402.135,6644.306,5514.154,7690.763,7019.139,5787.529,5358.786,5600.969,6076.444
359,5173.359,6388.173,6625.194,5530.077,7683.987,7011.194,5795.000,5360.786,5586.188,6093.250
360,5176.875,6399.404,6639.972,5481.423,7664.375,7008.917,5800.235,5392.607,5581.000,6090.750
361,5171.062,6416.019,6660.389,5487.577,7711.075,7024.306,5804.265,5366.607,5572.719,6103.528
362,5181.672,6375.442,6622.250,5494.115,7701.925,7049.944,5835.324,5376.464,5577.125,6120.056
363,5186.734,6372.635,6671.056,5507.846,7672.337,7036.167,5804.294,5394.286,5624.719,6114.861
364,5188.250,6395.346,6642.333,5509.731,7680.362,7018.750,5795.647,5415.071,5590.062,6078.944
365,5166.141,6396.481,6629.472,5481.308,7681.612,7018.083,5819.824,5392.750,5591.938,6053.306
366,5180.344,6354.385,6655.694,5478.808,7668.812,6985.000,5777.059,5369.893,5589.188,6087.889
367,5184.781,6376.327,6654.083,5494.308,7692.388,7003.694,5808.000,5394.643,5568.781,6114.444
368,5182.094,6407.365,6633.861,5515.115,7677.663,7013.778,5779.059,5368.393,5569.781,6096.528
369,5198.234,6405.961,6655.778,5520.423,7688.312,6993.861,5788.235,5395.036,5568.750,6118.278
370,5169.953,6395.885,6632.333,5483.769,7707.100,7006.528,5775.559,5385.714,5602.906,6106.222
371,5180.969,6387.404,6678.750,5552.077,7680.288,7010.167,5801.706,5350.786,5575.219,6106.139
372,5191.938,6386.731,6662.444,5507.654,7663.163,6975.528,5789.441,5370.321,5594.719,6105.722
373,5176.422,6404.461,6637.611,5482.923,7670.000,7000.444,5798.529,5405.036,5577.500,6056.306
374,5191.047,6380.731,6654.972,5480.846,7662.562,7015.417,5793.059,5432.429,5602.094,6114.889
375,5190.469,6382.058,6644.417,5494.846,7655.775,7009.250,5799.353,5390.321,5575.812,6073.194
376,5181.531,6373.731,6654.167,5472.423,7653.312,7011.833,5761.294,5361.964,5567.594,6100.194
377,5188.984,6368.961,6654.111,5495.846,7655.800,6999.722,5797.824,5396.321,5583.688,6110.389
378,5179.359,6377.750,6643.667,5516.769,7654.112,6965.889,5814.029,5378.250,5600.188,6107.778
379,5183.703,6401.019,6612.972,5484.846,7684.487,6981.028,5786.853,5404.464,5576.125,6084.750
380,5188.156,6375.481,6645.861,5454.923,7638.087,6985.167,5823.706,5376.179,5582.844,6126.194
381,5190.219,6376.346,6646.389,5490.539,7659.888,6990.194,5813.206,5391.643,5572.875,6078.944
382,5181.359,6404.039,6653.917,5497.154,7648.812,6978.444,5788.059,5378.107,5575.281,6117.889
383,5189.172,6369.558,6605.000,5475.885,7670.000,6965.361,5811.412,5366.679,5596.406,6069.833
384,5189.500,6390.961,6633.583,5503.346,7658.038,6974.667,5800.882,5403.107,5603.750,6107.028
385,5183.609,6370.789,6624.222,5490.615,7671.638,6992.083,5813.735,5403.857,5572.250,6090.611
386,5183.609,6378.173,6655.750,5488.000,7677.675,6977.389,5780.618,5386.036,5598.312,6114.861
387,5203.469,6368.211,6667.639,5474.577,7642.875,6982.944,5788.853,5366.429,5582.250,6107.111
388,5199.781,6354.558,6649.500,5505.077,7650.300,7014.806,5769.235,5385.286,5587.750,6110.278
389,5197.422,6371.289,6611.917,5491.885,7636.837,6976.222,5804.588,5385.286,5574.125,6102.694
390,5186.500,6390.827,6669.833,5508.385,7655.263,6990.111,5793.353,5408.214,5590.906,6112.361
391,5197.438,6395.269,6650.528,5488.692,7633.188,6930.639,5808.353,5386.679,5594.688,6089.667
392,5178.297,6360.192,6646.694,5483.269,7659.438,6980.361,5775.971,5397.536,5611.344,6098.583
393,5178.641,6359.154,6625.111,5514.192,7632.737,6953.250,5828.088,5400.714,5597.875,6075.333
394,5197.094,6386.058,6628.472,5533.346,7660.837,6964.583,5794.735,5384.643,5572.688,6117.083
395,5200.062,6375.577,6607.389,5494.154,7651.263,6952.889,5798.000,5413.214,5593.438,6064.806
396,5185.984,6366.789,6640.694,5512.577,7662.413,6964.528,5785.529,5388.000,5571.219,6113.611
397,5197.312,6384.077,6645.222,5519.654,7612.438,6971.444,5791.412,5391.500,5591.562,6088.500
398,5190.469,6353.327,6617.333,5506.308,7621.250,6953.722,5791.941,5376.821,5572.281,6112.583
399,5192.984,6396.058,6602.750,5498.654,7623.737,6932.167,5804.412,5370.750,5579.750,6104.833
400,5200.297,6385.654,6633.056,5456.846,7639.337,6952.694,5797.088,5368.250,5592.875,6056.583
401,5167.531,6385.981,6627.722,5499.769,7619.587,6981.139,5779.941,5350.357,5559.688,6059.750
402,5168.984,6383.596,6636.083,5465.385,7626.737,6929.583,5801.882,5364.321,5580.156,6103.000
403,5201.734,6393.423,6632.667,5493.808,7641.388,6962.222,5804.206,5375.536,5576.812,6092.583
404,5181.969,6368.827,6643.111,5439.769,7620.013,6952.889,5796.206,5413.893,5597.688,6086.056
405,5163.281,6366.769,6642.528,5479.923,7609.325,6920.806,5808.647,5353.607,5587.188,6093.667
406,5189.203,6372.058,6633.611,5483.461,7634.700,6915.222,5763.235,5387.286,5548.719,6087.389
407,5180.906,6385.173,6642.222,5489.961,7636.800,6914.694,5793.471,5371.643,5598.750,6086.389
408,5191.625,6385.039,6646.944,5482.731,7621.125,6944.444,5783.559,5368.786,5590.125,6083.306
409,5183.578,6359.904,6668.028,5529.885,7592.062,6948.806,5768.324,5383.429,5575.750,6079.639
410,5172.297,6369.058,6573.278,5511.115,7612.400,6913.222,5801.647,5358.643,5569.531,6065.528
411,5159.422,6378.808,6627.528,5493.154,7634.300,6941.639,5830.147,5390.464,5580.312,6096.583
412,5197.391,6410.211,6635.694,5460.885,7614.775,6947.944,5786.235,5379.179,5549.906,6091.556
413,5182.172,6367.961,6598.250,5501.808,7595.800,6918.361,5785.088,5363.536,5566.969,6055.722
414,5189.219,6363.231,6625.833,5461.539,7589.675,6960.000,5813.382,5407.286,5575.906,6062.111
415,5166.891,6376.077,6619.694,5480.961,7607.425,6926.722,5803.765,5376.571,5567.406,6090.694
416,5188.734,6364.231,6595.222,5489.577,7624.888,6935.444,5805.824,5392.393,5583.000,6066.722
417,5191.109,6370.692,6624.250,5488.385,7620.200,6895.861,5791.500,5376.286,5538.344,6067.639
418,5176.750,6356.385,6632.222,5493.308,7647.362,6930.972,5782.853,5405.393,5562.438,6060.667
419,5201.297,6359.539,6621.389,5485.769,7598.525,6919.194,5784.441,5349.643,5550.969,6086.389
420,5194.531,6357.558,6612.333,5472.000,7626.237,6902.028,5777.000,5385.286,5567.125,6116.083
421,5169.891,6354.173,6646.278,5464.808,7607.150,6874.722,5793.206,5398.214,5554.375,6072.583
422,5188.438,6382.481,6613.056,5439.885,7614.325,6925.056,5783.118,5400.571,5569.812,6049.917
423,5192.719,6364.289,6631.556,5515.461,7631.587,6908.056,5793.735,5376.714,5604.906,6063.583
424,5179.734,6351.846,6644.556,5483.500,7593.538,6897.667,5795.353,5376.143,5556.438,6024.167
425,5191.438,6377.327,6632.583,5468.654,7586.925,6897.444,5763.265,5366.750,5559.156,6063.417
426,5188.625,6359.192,6612.278,5447.731,7606.300,6913.111,5772.735,5366.571,5559.688,6059.667
427,5171.172,6331.192,6592.722,5474.654,7594.188,6876.333,5763.000,5376.036,5587.188,6061.528
428,5179.312,6320.154,6580.333,5489.115,7575.562,6862.028,5814.941,5376.857,5562.438,6041.500
429,5165.094,6360.635,6630.222,5499.192,7582.375,6870.833,5761.618,5350.393,5548.000,6068.889
430,5181.703,6341.211,6609.000,5468.231,7585.800,6882.944,5801.706,5369.643,5523.344,6046.972
431,5193.156,6346.096,6608.000,5458.577,7566.925,6902.000,5796.382,5395.250,5553.594,6088.972
432,5181.016,6359.923,6588.556,5450.039,7568.375,6877.028,5793.382,5342.500,5547.594,6060.417
433,5180.969,6358.904,6583.917,5453.423,7570.888,6877.472,5737.265,5365.893,5589.438,6053.056
434,5156.562,6346.269,6602.222,5485.115,7570.150,6886.778,5785.176,5359.893,5565.000,6047.500
435,5178.031,6347.289,6613.944,5408.923,7572.163,6854.917,5768.853,5402.857,5529.906,6073.000
436,5175.562,6329.539,6603.333,5427.039,7571.962,6870.194,5766.441,5364.000,5559.625,6039.417
437,5152.406,6328.250,6587.222,5464.039,7576.237,6839.778,5782.000,5332.786,5547.250,6057.333
438,5191.703,6358.961,6577.611,5464.539,7552.575,6861.528,5766.441,5376.036,5560.688,6058.667
439,5180.625,6350.135,6612.306,5441.423,7558.275,6847.444,5759.912,5372.179,5550.438,6070.333
440,5164.547,6330.019,6614.167,5427.385,7559.163,6867.972,5788.088,5358.643,5535.031,6047.278
441,5183.469,6331.942,6585.389,5412.577,7602.462,6836.389,5751.000,5366.143,5557.344,6072.111
442,5147.891,6283.923,6590.306,5412.961,7566.775,6826.389,5772.588,5375.143,5568.406,6055.278
443,5166.109,6323.154,6582.250,5475.808,7595.413,6880.028,5767.265,5384.643,5540.781,6061.556
444,5164.484,6345.846,6600.639,5480.961,7588.650,6811.694,5770.176,5395.357,5507.062,6062.889
445,5172.891,6317.923,6603.167,5430.192,7581.638,6825.722,5761.706,5349.250,5536.781,6033.667
446,5163.250,6298.981,6600.278,5449.885,7574.825,6821.639,5766.294,5361.143,5537.688,6056.861
447,5161.797,6314.539,6590.111,5415.577,7548.525,6810.694,5757.176,5349.321,5552.031,6040.750
448,5177.344,6308.808,6589.056,5431.192,7567.938,6802.500,5763.206,5358.893,5540.094,6056.917
449,5176.891,6327.115,6577.083,5451.423,7568.987,6787.556,5760.824,5377.429,5551.625,6045.972
450,5177.062,6316.269,6601.028,5454.461,7558.112,6806.250,5745.500,5322.393,5556.688,6057.056
451,5147.875,6324.096,6598.639,5400.731,7547.962,6816.333,5740.412,5371.750,5544.656,6054.333
452,5171.047,6338.096,6613.306,5445.577,7580.275,6844.111,5763.824,5323.179,5540.312,6042.028
453,5175.125,6320.096,6623.917,5431.000,7571.812,6825.444,5806.765,5357.357,5521.438,6061.167
454,5155.297,6338.115,6596.278,5413.769,7556.138,6803.361,5763.118,5361.536,5537.188,6046.278
455,5170.734,6316.308,6614.889,5431.961,7545.825,6796.750,5770.500,5373.036,5567.219,6042.583
456,5142.266,6365.019,6608.667,5437.115,7532.350,6802.278,5791.059,5358.821,5539.250,6025.944
457,5168.938,6318.327,6594.194,5441.077,7557.300,6796.250,5761.882,5362.893,5547.094,6021.361
458,5158.688,6325.731,6576.639,5446.269,7556.587,6772.889,5740.500,5341.857,5537.062,6030.972
459,5163.781,6324.269,6571.194,5460.423,7521.150,6802.778,5742.235,5348.679,5526.688,6061.472
460,5184.484,6324.423,6579.722,5474.885,7529.600,6756.583,5789.559,5359.929,5545.969,6020.611
461,5178.469,6355.808,6585.389,5418.731,7540.350,6804.917,5802.441,5381.321,5524.812,6027.111
462,5143.531,6306.808,6582.194,5442.769,7547.325,6763.528,5766.500,5337.000,5529.812,6016.417
463,5146.984,6319.385,6583.472,5436.808,7555.625,6787.806,5771.500,5388.964,5505.375,6019.222
464,5167.719,6332.442,6582.778,5425.539,7515.350,6775.028,5723.000,5359.536,5545.531,6017.611
465,5152.172,6301.173,6586.528,5502.385,7532.288,6757.972,5740.941,5359.679,5530.094,6006.167
466,5167.312,6319.346,6584.306,5440.769,7507.925,6758.722,5744.324,5348.536,5504.312,5984.917
467,5159.672,6302.346,6604.194,5452.308,7508.125,6761.917,5736.559,5355.393,5500.594,6021.417
468,5164.734,6303.385,6584.972,5436.923,7508.913,6781.250,5768.676,5338.964,5533.000,6014.500
469,5138.750,6317.577,6575.167,5401.385,7523.438,6716.167,5749.294,5370.321,5507.812,6014.167
470,5155.922,6300.442,6576.917,5407.000,7522.450,6754.806,5773.088,5324.786,5522.312,6012.833
471,5150.891,6288.789,6563.111,5444.808,7562.737,6768.167,5745.353,5343.607,5522.938,6051.333
472,5154.000,6330.923,6563.417,5410.731,7558.800,6774.944,5750.912,5347.179,5539.219,6028.444
473,5151.453,6319.039,6580.278,5395.769,7539.375,6760.472,5731.794,5346.571,5533.625,5993.500
474,5140.672,6313.596,6561.306,5392.077,7531.650,6745.694,5766.676,5358.179,5549.375,6053.333
475,5161.969,6321.731,6606.917,5379.231,7528.237,6750.028,5752.088,5356.143,5506.094,6033.389
476,5163.703,6317.961,6604.861,5400.654,7560.775,6738.194,5752.147,5319.714,5520.469,6000.722
477,5141.312,6326.077,6576.833,5403.808,7536.875,6779.361,5784.324,5329.429,5494.375,6049.083
478,5165.484,6267.750,6551.306,5404.115,7539.962,6737.722,5745.206,5377.143,5525.469,6000.056
479,5158.703,6318.346,6529.750,5411.654,7541.337,6729.389,5737.412,5351.714,5521.281,6002.083
480,5135.281,6303.385,6577.583,5425.461,7518.950,6737.222,5752.529,5342.679,5525.969,6048.083
481,5146.156,6311.711,6572.861,5431.423,7535.075,6734.750,5727.029,5350.821,5504.406,6022.806
482,5145.094,6301.461,6586.500,5426.769,7522.125,6771.972,5734.706,5359.643,5553.812,6016.500
483,5148.094,6289.308,6559.028,5420.115,7529.525,6735.194,5728.000,5329.500,5554.906,6019.694
484,5136.688,6279.808,6558.611,5407.846,7521.825,6733.722,5728.647,5305.679,5491.500,6028.556
485,5151.875,6293.385,6597.639,5390.115,7550.875,6717.583,5777.706,5356.464,5539.938,5984.444
486,5141.828,6264.615,6568.528,5387.154,7537.775,6708.556,5736.853,5343.357,5527.875,6037.889
487,5143.625,6308.385,6576.306,5403.654,7559.688,6699.778,5724.706,5326.536,5513.438,6015.444
488,5168.844,6308.961,6597.750,5400.154,7521.788,6706.306,5744.353,5375.286,5509.594,5984.333
489,5144.828,6292.692,6565.472,5411.808,7525.750,6720.806,5756.147,5325.393,5547.562,6033.667
490,5150.266,6298.750,6556.333,5402.615,7505.737,6707.194,5711.471,5330.643,5526.625,6003.278
491,5162.297,6289.500,6534.972,5433.039,7524.300,6696.500,5711.941,5364.250,5484.344,6040.167
492,5155.953,6289.481,6563.778,5432.039,7520.600,6740.944,5717.000,5358.500,5504.625,6025.528
493,5142.703,6306.865,6560.278,5385.308,7506.700,6660.861,5740.324,5296.929,5503.781,6048.111
494,5154.469,6289.827,6557.389,5390.923,7504.000,6723.167,5749.853,5327.429,5531.844,6001.917
495,5150.125,6283.519,6559.750,5401.885,7539.025,6708.028,5756.735,5324.036,5518.000,6002.111
496,5152.750,6251.115,6562.639,5413.231,7520.150,6753.861,5740.853,5301.107,5520.500,6002.139
497,5167.391,6299.615,6575.333,5468.154,7516.062,6744.306,5794.471,5348.250,5497.062,6018.472
498,5157.547,6302.385,6585.472,5445.961,7545.837,6729.917,5803.588,5346.071,5494.125,6032.056
499,5171.422,6315.481,6587.694,5482.808,7544.663,6727.861,5802.500,5374.893,5540.750,6023.056
500,5162.641,6317.789,6574.611,5461.577,7558.000,6745.972,5791.794,5361.679,5514.406,6028.222
