 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11
240,6064.457,6955.146,5065.817,7802.862,5775.639,6621.182,12418.167,11433.405,7503.625,6502.188,6516.493
241,6064.029,6951.653,5063.117,7819.275,5792.131,6671.091,12455.833,11367.027,7576.125,6465.156,6499.374
242,6063.814,6953.573,5058.017,7843.175,5762.869,6614.455,12386.500,11405.405,7551.938,6422.188,6501.000
243,6046.214,6925.080,5036.667,7834.788,5765.246,6621.000,12421.833,11381.919,7482.938,6448.969,6489.613
244,6033.700,6947.093,5051.283,7871.350,5790.262,6640.909,12366.750,11389.486,7527.625,6439.750,6470.586
245,6018.128,6934.120,5009.050,7856.650,5763.229,6632.818,12417.750,11365.595,7520.125,6431.875,6476.013
246,6029.343,6911.680,5038.950,7866.475,5777.377,6636.182,12392.167,11377.324,7527.312,6415.031,6465.733
247,6030.171,6943.947,4998.433,7841.413,5770.131,6659.455,12305.417,11348.000,7511.500,6398.688,6430.840
248,6038.557,6928.760,5007.433,7867.275,5760.902,6599.727,12349.250,11405.486,7507.312,6452.594,6402.080
249,6021.029,6934.520,4979.767,7836.788,5792.328,6625.818,12299.833,11371.648,7529.375,6397.500,6406.480
250,6030.100,6951.053,4974.283,7813.800,5745.869,6578.182,12366.500,11372.243,7538.125,6366.250,6398.520
251,6045.443,6947.467,4976.233,7805.725,5736.754,6662.545,12340.750,11323.135,7495.250,6405.281,6401.253
252,6027.671,6908.106,4964.500,7789.850,5729.590,6646.000,12277.750,11368.595,7518.125,6380.281,6415.093
253,6037.771,6932.667,4966.217,7787.288,5736.459,6630.455,12370.250,11316.378,7480.938,6384.344,6381.320
254,5990.886,6896.973,4958.950,7780.275,5726.442,6623.273,12309.917,11333.514,7543.438,6393.000,6395.027
255,6021.729,6909.547,4940.633,7833.975,5744.394,6574.545,12285.833,11333.405,7501.875,6339.938,6377.653
256,5992.872,6931.253,4944.667,7836.062,5738.738,6582.727,12246.250,11314.729,7471.875,6253.875,6370.480
257,5995.857,6913.880,4922.433,7833.125,5734.721,6600.182,12301.167,11308.054,7513.000,6297.688,6355.907
258,5987.257,6892.813,4934.717,7846.275,5745.131,6663.909,12245.500,11332.405,7490.250,6325.844,6353.427
259,5998.872,6908.680,4900.517,7859.712,5746.426,6595.545,12206.500,11323.135,7538.875,6295.469,6343.387
260,5982.857,6922.613,4922.100,7852.775,5717.672,6623.636,12238.917,11299.838,7503.812,6297.875,6320.360
261,5978.457,6906.160,4900.700,7828.288,5720.787,6615.000,12344.083,11270.622,7497.438,6330.094,6312.653
262,5982.814,6937.133,4900.333,7812.900,5728.590,6617.727,12385.250,11278.486,7502.500,6282.094,6304.507
263,5982.343,6893.827,4899.383,7864.737,5710.377,6652.364,12275.250,11265.648,7532.375,6305.875,6308.880
264,5992.029,6912.453,4873.767,7822.913,5732.426,6617.727,12264.667,11278.757,7532.938,6309.688,6270.414
265,5984.214,6896.080,4871.617,7869.913,5737.213,6618.545,12207.500,11273.054,7446.000,6269.375,6299.293
266,5959.829,6905.854,4868.733,7852.587,5717.312,6616.636,12241.250,11231.919,7453.500,6243.375,6259.307
267,5998.857,6896.067,4843.417,7906.862,5725.065,6597.455,12285.583,11255.541,7455.938,6283.812,6260.800
268,5996.657,6902.840,4847.633,7901.925,5707.590,6585.818,12322.833,11211.757,7486.938,6270.938,6268.827
269,5983.400,6897.453,4825.033,7893.525,5709.771,6654.000,12275.583,11253.514,7483.438,6301.062,6248.733
270,5987.643,6865.280,4844.117,7855.712,5700.131,6605.909,12184.083,11246.081,7511.312,6265.906,6245.586
271,5944.714,6887.120,4827.850,7804.138,5715.017,6569.000,12201.917,11217.973,7445.688,6240.156,6239.160
272,5950.614,6873.146,4823.583,7794.300,5699.459,6592.091,12196.250,11220.324,7424.562,6244.250,6219.800
273,5946.872,6919.333,4805.717,7795.388,5683.361,6587.091,12238.750,11251.027,7460.938,6245.062,6213.067
274,5961.914,6891.813,4801.617,7775.850,5681.197,6635.545,12263.667,11179.271,7529.438,6194.750,6202.453
275,5957.471,6881.333,4799.267,7800.350,5688.476,6572.545,12245.583,11177.189,7464.062,6190.094,6212.973
276,5936.614,6861.414,4781.433,7818.875,5686.147,6603.909,12179.750,11144.676,7471.750,6228.719,6205.827
277,5920.343,6893.613,4795.983,7817.200,5677.639,6559.818,12176.750,11169.081,7469.125,6211.688,6195.747
278,5932.543,6884.507,4773.950,7818.300,5678.672,6545.545,12277.833,11117.405,7453.125,6196.375,6187.773
279,5917.457,6907.747,4756.567,7789.125,5703.361,6638.909,12108.750,11120.378,7468.875,6188.125,6185.653
280,5909.843,6872.146,4760.950,7801.413,5686.197,6613.364,12311.833,11177.595,7442.500,6257.844,6156.547
281,5924.000,6864.947,4745.583,7814.763,5690.147,6542.909,12137.917,11140.838,7491.000,6196.875,6139.106
282,5924.571,6868.747,4729.683,7839.700,5671.558,6519.636,12177.167,11122.811,7432.375,6198.719,6140.027
283,5912.957,6879.187,4747.650,7818.038,5684.836,6525.636,12193.333,11071.108,7488.312,6189.562,6140.173
284,5931.671,6836.547,4713.483,7848.837,5681.426,6504.182,12150.833,11141.405,7421.375,6211.500,6125.947
285,5878.200,6881.787,4719.200,7861.775,5667.935,6585.273,12144.333,11113.081,7442.375,6155.750,6118.586
286,5924.557,6875.027,4692.150,7838.000,5686.213,6536.364,12178.500,11040.297,7444.438,6196.125,6135.854
287,5901.200,6867.573,4685.367,7861.962,5688.180,6514.091,12142.833,11074.622,7478.062,6126.438,6133.307
288,5887.886,6855.573,4694.200,7889.788,5653.426,6508.727,12081.833,11028.189,7434.250,6148.125,6135.547
289,5881.872,6864.960,4686.900,7904.763,5644.590,6518.182,12074.250,11073.352,7498.438,6104.688,6134.600
290,5919.400,6858.547,4691.150,7916.200,5662.033,6477.727,12088.083,11113.243,7456.875,6137.156,6135.493
291,5882.843,6848.626,4671.517,7928.425,5665.065,6550.909,12017.750,11058.054,7421.312,6145.281,6095.013
292,5870.171,6851.787,4652.617,7913.975,5642.951,6513.727,12174.333,11044.108,7425.812,6124.125,6077.854
293,5897.386,6860.133,4677.033,7891.987,5632.492,6528.455,12162.333,11055.811,7503.125,6133.594,6071.747
294,5893.186,6873.653,4657.367,7868.425,5612.394,6549.273,12119.750,11071.352,7373.562,6109.594,6073.747
295,5884.414,6857.573,4655.483,7866.013,5629.820,6591.818,12101.417,10982.378,7435.000,6150.969,6080.027
296,5901.229,6853.080,4661.433,7879.962,5644.476,6506.909,12108.667,11049.405,7411.625,6088.125,6072.787
297,5879.943,6821.000,4632.283,7838.788,5645.049,6518.455,12134.167,11037.108,7441.000,6088.625,6074.253
298,5885.729,6850.854,4638.050,7829.638,5636.983,6522.000,12109.667,11005.135,7455.500,6044.938,6061.813
299,5844.157,6836.400,4629.650,7829.750,5651.394,6489.636,12072.000,10974.865,7412.938,6004.812,6081.280
300,5874.500,6847.747,4644.650,7826.050,5642.065,6488.818,12064.583,10977.595,7404.688,6079.062,6056.600
301,5864.014,6842.733,4636.433,7832.362,5617.705,6612.273,12130.583,10972.459,7435.562,6065.281,6046.813
302,5850.872,6842.347,4649.617,7851.425,5649.164,6583.273,11979.250,10976.946,7385.125,6045.906,6043.760
303,5872.757,6839.200,4647.917,7835.300,5623.147,6556.182,12130.417,10936.514,7398.000,6041.719,6024.773
304,5870.086,6833.213,4632.817,7853.163,5633.869,6551.364,12060.167,10941.000,7385.188,6054.875,6016.200
305,5871.128,6843.693,4622.533,7857.675,5625.147,6465.818,12133.750,10936.729,7352.625,6009.750,6021.480
306,5859.814,6848.440,4619.700,7803.625,5650.721,6510.455,12106.333,10924.216,7393.312,6023.938,6024.667
307,5857.000,6852.093,4602.083,7778.550,5605.738,6500.091,12052.583,10928.135,7362.062,6049.656,6015.626
308,5857.914,6827.146,4607.950,7749.825,5626.344,6519.455,12005.083,10924.865,7359.750,6005.594,6008.293
309,5849.071,6831.253,4597.333,7693.325,5637.853,6525.636,11983.333,10892.486,7346.188,6040.000,5992.560
310,5864.657,6825.680,4591.367,7679.575,5606.590,6510.545,11987.000,10876.784,7425.500,6031.438,5983.960
311,5834.329,6791.493,4577.083,7665.138,5617.213,6527.273,12006.583,10859.648,7332.688,6011.531,5976.200
312,5852.400,6819.626,4579.300,7695.038,5608.377,6503.818,12014.500,10899.000,7359.062,6003.500,5998.733
313,5858.400,6814.053,4545.700,7660.362,5582.213,6529.818,12095.750,10882.216,7349.750,6016.719,5951.307
314,5821.243,6807.800,4561.717,7657.050,5605.918,6506.182,11981.750,10850.189,7416.500,5982.188,5956.840
315,5846.186,6808.987,4572.317,7594.013,5607.049,6483.091,12016.167,10879.135,7314.125,5982.500,5948.680
316,5846.300,6784.040,4568.750,7608.438,5608.508,6524.545,11974.667,10903.135,7298.688,5986.625,5967.693
317,5846.128,6812.253,4549.850,7600.625,5602.000,6521.909,11932.917,10855.892,7355.812,5988.781,5959.933
318,5809.471,6792.947,4562.933,7579.837,5593.524,6502.909,11957.583,10816.892,7371.500,5941.375,5955.626
319,5834.900,6790.520,4516.450,7581.775,5608.688,6475.182,12012.917,10807.595,7337.062,5952.188,5946.427
320,5813.657,6781.533,4520.867,7563.025,5594.524,6465.091,12062.583,10800.108,7336.000,5974.375,5949.800
321,5812.872,6797.080,4531.617,7565.050,5615.312,6522.000,11977.667,10791.297,7343.062,5944.656,5954.080
322,5815.657,6812.586,4515.133,7573.413,5583.131,6538.636,12052.417,10796.595,7344.625,5945.500,5916.200
323,5811.143,6799.333,4514.967,7561.775,5611.017,6510.818,11942.667,10781.919,7296.375,6003.656,5921.414
324,5806.300,6812.387,4513.017,7531.263,5588.147,6505.000,11997.500,10816.027,7303.875,5962.594,5906.027
325,5839.429,6780.667,4503.600,7591.625,5586.033,6538.091,11975.833,10769.703,7299.188,5981.656,5913.613
326,5807.286,6784.907,4504.367,7602.300,5611.442,6498.455,11933.250,10762.216,7322.562,6019.156,5905.787
327,5805.557,6788.067,4501.233,7568.587,5574.033,6465.182,11954.667,10742.567,7282.375,5945.938,5923.653
328,5790.343,6782.613,4497.950,7600.425,5600.180,6498.636,11950.583,10770.973,7326.625,5960.312,5929.747
329,5803.486,6789.400,4497.100,7622.513,5582.312,6459.818,12005.000,10720.757,7317.062,6022.719,5908.867
330,5808.128,6782.533,4482.983,7639.625,5581.590,6460.818,11984.167,10762.973,7295.812,5949.938,5894.067
331,5789.257,6764.907,4476.300,7692.650,5557.771,6475.636,11839.750,10706.811,7263.000,5950.750,5902.453
332,5775.471,6790.840,4485.950,7656.388,5559.164,6496.818,11901.250,10767.729,7291.438,6001.000,5894.120
333,5779.514,6792.480,4476.400,7665.163,5583.197,6502.364,11903.250,10745.216,7209.438,5932.875,5889.747
334,5775.214,6770.360,4487.183,7689.225,5572.442,6493.545,11853.167,10669.135,7331.000,5941.344,5869.840
335,5772.886,6783.907,4477.400,7715.500,5552.312,6468.818,11879.083,10708.595,7286.188,5966.594,5885.387
336,5769.943,6772.133,4472.233,7723.225,5573.541,6456.182,11853.167,10686.567,7277.125,5938.625,5859.347
337,5765.029,6778.120,4483.850,7732.500,5552.639,6460.455,11913.333,10740.811,7280.375,5929.969,5852.320
338,5772.243,6749.320,4466.400,7723.337,5561.558,6513.364,11859.333,10697.433,7279.938,5935.438,5849.213
339,5746.857,6762.053,4439.633,7772.788,5559.885,6522.273,11865.250,10662.946,7305.438,5930.406,5840.307
340,5736.971,6743.333,4465.583,7773.362,5549.197,6432.182,11943.500,10669.378,7221.938,5947.531,5855.600
341,5750.414,6754.253,4453.817,7758.700,5567.492,6460.182,11814.250,10685.297,7301.812,5916.188,5854.347
342,5776.429,6759.773,4461.000,7774.475,5541.344,6474.455,11865.417,10685.514,7255.750,5920.375,5838.280
343,5753.143,6770.813,4442.267,7766.625,5557.000,6473.455,11772.750,10650.243,7218.812,5879.344,5834.933
344,5746.300,6774.267,4435.950,7804.500,5564.098,6436.455,11882.667,10638.514,7208.500,5917.062,5819.933
345,5745.157,6766.613,4447.067,7776.487,5581.885,6379.364,11867.083,10623.324,7195.938,5888.125,5833.133
346,5757.671,6720.707,4444.583,7748.438,5543.623,6436.091,11827.750,10640.352,7206.688,5879.875,5792.360
347,5747.857,6739.000,4461.500,7722.013,5580.197,6473.818,11750.167,10628.784,7248.188,5918.125,5830.560
348,5751.243,6730.840,4435.983,7675.138,5564.426,6437.909,11791.667,10574.514,7222.375,5870.188,5811.840
349,5734.843,6758.280,4423.183,7722.625,5545.983,6446.818,11805.000,10571.648,7251.438,5874.312,5795.106
350,5727.443,6733.707,4430.283,7738.013,5539.951,6404.091,11855.500,10573.676,7255.000,5907.375,5804.987
351,5741.071,6744.933,4423.800,7712.638,5537.508,6437.273,11766.750,10558.189,7209.500,5874.469,5807.840
352,5722.714,6738.027,4425.083,7714.812,5543.935,6447.455,11879.250,10531.081,7109.125,5866.969,5781.253
353,5720.386,6726.146,4436.767,7700.462,5533.574,6456.091,11803.167,10540.135,7220.125,5885.062,5782.747
354,5728.529,6745.227,4417.817,7711.425,5550.885,6496.091,11730.917,10563.811,7227.562,5899.156,5782.640
355,5709.543,6751.493,4425.883,7699.950,5523.672,6449.909,11806.583,10515.162,7217.812,5832.344,5784.653
356,5736.900,6726.080,4413.417,7646.038,5540.197,6442.636,11830.167,10512.189,7170.062,5855.156,5794.227
357,5702.943,6700.773,4414.400,7621.038,5547.558,6457.091,11733.333,10513.271,7114.375,5847.906,5781.586
358,5706.086,6713.840,4400.400,7626.663,5532.229,6467.364,11741.167,10498.648,7189.688,5809.062,5783.773
359,5709.957,6730.467,4428.067,7652.400,5553.885,6451.818,11676.833,10508.081,7171.938,5801.688,5769.440
360,5716.829,6721.733,4397.250,7622.350,5534.656,6437.636,11781.333,10482.676,7178.688,5819.281,5775.040
361,5685.671,6703.827,4402.400,7687.612,5516.410,6424.636,11718.083,10493.486,7111.000,5809.344,5750.907
362,5688.114,6713.827,4392.983,7681.987,5517.017,6477.455,11716.917,10459.000,7089.000,5844.156,5754.453
363,5675.843,6694.907,4413.483,7708.038,5513.229,6461.818,11703.333,10470.243,7168.438,5811.156,5764.840
364,5701.900,6719.493,4391.333,7692.100,5515.721,6463.273,11672.750,10457.352,7153.438,5830.469,5766.027
365,5683.214,6717.146,4403.533,7729.750,5525.328,6397.000,11631.667,10469.459,7152.375,5810.375,5753.520
366,5695.628,6706.600,4382.250,7715.050,5498.049,6429.455,11732.833,10448.405,7145.125,5793.406,5746.547
367,5659.443,6711.267,4407.467,7731.263,5505.476,6387.364,11641.250,10466.297,7192.812,5770.031,5735.013
368,5682.686,6704.240,4367.067,7761.587,5526.672,6400.545,11630.500,10424.216,7143.188,5802.156,5708.013
369,5660.529,6699.667,4389.400,7735.150,5518.853,6419.455,11668.500,10456.054,7116.875,5783.656,5694.640
370,5646.243,6704.227,4383.867,7814.700,5530.017,6465.545,11636.000,10423.838,7128.625,5773.812,5719.293
371,5647.786,6684.707,4379.517,7776.688,5508.377,6408.727,11692.167,10462.838,7103.562,5765.656,5707.240
372,5662.957,6714.120,4401.533,7821.062,5479.885,6354.818,11690.000,10390.757,7137.750,5710.750,5683.720
373,5628.329,6697.080,4404.250,7832.600,5508.688,6370.727,11625.833,10409.514,7098.938,5739.594,5697.880
374,5667.014,6678.427,4401.067,7812.700,5514.180,6437.909,11612.417,10435.865,7130.188,5808.750,5694.027
375,5663.614,6698.653,4395.467,7818.812,5511.344,6392.091,11576.000,10368.000,7073.875,5786.031,5708.293
376,5622.157,6711.707,4382.900,7748.013,5504.246,6426.273,11623.583,10379.108,7120.438,5726.312,5687.493
377,5640.357,6692.827,4405.067,7723.487,5522.410,6419.909,11593.250,10285.162,7059.375,5757.812,5696.320
378,5645.614,6703.880,4400.733,7694.263,5496.164,6399.455,11614.750,10348.324,7100.750,5736.188,5675.720
379,5642.657,6694.013,4379.717,7730.125,5498.476,6411.364,11626.250,10359.865,7101.750,5706.688,5681.907
380,5643.600,6694.920,4390.317,7714.300,5510.147,6441.636,11531.917,10356.946,7097.875,5711.312,5658.760
381,5609.200,6658.307,4387.600,7725.987,5490.098,6450.273,11555.417,10311.271,7040.062,5737.375,5662.400
382,5603.771,6700.947,4397.950,7742.688,5508.246,6379.909,11559.917,10285.973,7064.938,5733.469,5656.414
383,5624.314,6658.400,4376.400,7729.763,5480.492,6398.091,11510.833,10321.271,7049.562,5718.719,5638.493
384,5625.500,6655.680,4382.617,7705.312,5499.541,6418.727,11561.250,10267.648,7055.625,5698.688,5657.613
385,5616.886,6663.800,4403.300,7710.638,5492.394,6413.091,11530.167,10268.838,7010.000,5723.500,5640.280
386,5603.400,6663.894,4366.683,7743.425,5491.033,6406.091,11643.083,10265.865,7046.188,5676.562,5638.920
387,5617.171,6653.240,4364.450,7712.888,5486.754,6373.636,11497.917,10246.622,7025.188,5669.562,5619.747
388,5585.857,6644.067,4377.150,7729.388,5481.688,6433.727,11603.000,10319.838,7033.312,5626.250,5638.933
389,5590.100,6663.013,4378.217,7763.650,5504.524,6377.727,11498.667,10255.729,7113.688,5615.781,5633.414
390,5575.500,6634.387,4371.600,7735.763,5448.558,6343.364,11505.417,10232.216,7026.188,5702.406,5644.120
391,5578.700,6656.493,4379.000,7772.062,5469.721,6404.727,11516.167,10264.216,7048.438,5687.000,5630.173
392,5578.586,6662.146,4365.333,7768.138,5473.131,6377.091,11458.333,10258.271,6988.062,5635.656,5619.280
393,5603.143,6642.173,4373.300,7759.250,5477.721,6384.364,11484.750,10251.271,7082.688,5657.406,5610.427
394,5590.686,6653.933,4380.850,7796.587,5479.344,6385.727,11510.583,10208.811,7018.625,5638.062,5620.440
395,5580.529,6647.667,4350.517,7772.875,5465.754,6376.273,11457.500,10230.892,7046.938,5633.594,5597.667
396,5589.500,6645.693,4369.850,7738.237,5465.295,6403.909,11524.917,10215.973,7017.438,5611.188,5593.080
397,5566.486,6647.173,4383.550,7772.275,5459.229,6407.091,11476.000,10201.919,7037.875,5585.531,5601.600
398,5570.186,6655.800,4362.750,7772.562,5460.017,6373.909,11413.583,10207.352,7035.562,5570.219,5591.800
399,5572.286,6644.907,4382.533,7768.375,5449.442,6407.636,11466.583,10216.081,6988.188,5604.812,5610.747
400,5573.614,6654.106,4382.150,7781.200,5461.574,6381.182,11372.583,10169.054,7002.250,5653.156,5612.520
401,5550.071,6652.987,4371.800,7798.837,5457.426,6379.545,11375.500,10180.838,7010.000,5635.031,5570.160
402,5561.400,6640.626,4368.300,7782.400,5449.476,6352.182,11427.833,10210.946,7009.938,5684.438,5586.973
403,5558.386,6613.933,4363.767,7764.112,5432.361,6416.818,11468.167,10200.135,6989.562,5638.781,5590.760
404,5540.814,6641.387,4363.850,7768.350,5424.459,6356.000,11437.417,10170.892,7010.125,5612.688,5568.067
405,5544.471,6646.374,4376.100,7764.000,5437.738,6378.364,11445.000,10178.271,6912.438,5607.062,5576.880
406,5522.857,6631.267,4360.900,7708.825,5423.049,6374.636,11406.917,10179.703,6962.062,5607.938,5565.813
407,5523.671,6643.053,4358.017,7770.650,5431.361,6408.455,11384.000,10111.162,6955.688,5610.469,5564.173
408,5532.729,6643.106,4361.217,7755.525,5420.377,6388.091,11350.750,10125.054,6984.562,5624.188,5527.293
409,5548.457,6618.467,4374.783,7734.888,5444.771,6361.545,11318.333,10108.081,6953.250,5634.281,5545.613
410,5523.657,6635.187,4369.517,7766.750,5431.312,6407.636,11390.917,10111.243,6970.000,5588.750,5546.333
411,5511.771,6634.987,4371.750,7786.538,5431.524,6378.636,11374.833,10046.271,6931.188,5650.406,5506.040
412,5531.586,6613.973,4374.583,7766.763,5410.967,6378.455,11340.917,10062.595,7019.875,5616.469,5525.067
413,5510.843,6613.720,4367.700,7722.987,5408.344,6461.000,11373.667,10069.648,6866.875,5629.469,5530.933
414,5501.372,6626.707,4367.567,7698.925,5435.803,6377.182,11395.250,10102.027,6900.625,5689.500,5531.293
415,5511.543,6618.187,4355.217,7725.475,5401.672,6389.091,11340.000,10052.162,6882.938,5633.375,5505.053
416,5496.729,6609.467,4377.583,7729.312,5417.394,6361.727,11405.750,10063.054,6886.875,5622.969,5516.733
417,5494.157,6622.600,4378.217,7677.350,5402.508,6371.636,11384.250,10071.108,6894.812,5652.812,5500.547
418,5511.843,6607.827,4359.567,7669.800,5401.213,6386.727,11327.917,10017.324,6923.812,5608.000,5501.240
419,5492.214,6632.760,4379.083,7705.612,5387.492,6381.818,11268.417,9993.946,6893.875,5599.188,5486.533
420,5467.100,6607.747,4375.517,7725.075,5398.918,6395.545,11308.417,10039.297,6916.500,5586.562,5490.586
421,5480.357,6610.613,4340.767,7713.712,5397.279,6335.727,11316.667,9994.514,6905.312,5626.312,5467.773
422,5462.571,6619.586,4361.483,7701.525,5391.065,6394.545,11256.917,9983.703,6896.188,5580.125,5462.106
423,5478.514,6608.920,4344.317,7738.087,5378.853,6321.091,11249.333,10005.081,6864.688,5538.406,5451.507
424,5462.914,6574.560,4348.233,7708.000,5390.508,6385.909,11255.250,9944.405,6855.688,5552.688,5461.200
425,5476.128,6577.414,4357.400,7742.663,5390.229,6351.545,11264.250,9937.378,6857.188,5505.656,5446.293
426,5453.200,6596.240,4347.950,7775.725,5391.656,6419.909,11207.917,9937.757,6836.125,5530.281,5448.720
427,5450.843,6577.867,4366.683,7699.375,5387.180,6403.182,11235.167,9928.459,6805.375,5522.656,5443.560
428,5446.486,6590.973,4354.483,7683.263,5384.000,6344.091,11229.417,9921.919,6800.625,5479.562,5436.947
429,5435.414,6577.653,4369.817,7675.550,5373.017,6324.182,11195.000,9881.838,6833.188,5483.281,5414.307
430,5456.286,6579.440,4355.950,7629.688,5370.476,6335.545,11242.583,9880.162,6824.375,5481.125,5429.667
431,5442.543,6567.867,4343.817,7625.763,5363.279,6394.364,11238.750,9886.892,6811.812,5453.344,5420.253
432,5428.643,6570.640,4349.717,7566.913,5378.312,6333.182,11169.167,9904.054,6876.312,5411.531,5409.400
433,5465.229,6557.240,4355.667,7546.538,5351.590,6315.636,11145.667,9873.973,6785.438,5420.188,5407.920
434,5419.886,6559.533,4358.667,7505.462,5368.312,6294.091,11140.583,9842.567,6872.125,5441.531,5432.414
435,5443.200,6570.626,4339.533,7516.487,5363.787,6367.000,11174.833,9837.838,6795.562,5462.156,5425.267
436,5416.329,6564.507,4322.833,7526.688,5371.017,6298.000,11117.667,9869.352,6769.625,5469.938,5380.146
437,5418.714,6575.374,4329.917,7525.388,5348.476,6328.000,11153.833,9808.054,6799.750,5529.969,5404.493
438,5391.500,6560.067,4343.533,7527.300,5341.492,6320.364,11093.667,9840.352,6842.750,5502.562,5392.573
439,5399.914,6548.467,4371.367,7568.825,5349.262,6336.545,11128.250,9824.405,6793.750,5518.719,5375.880
440,5402.128,6560.440,4344.883,7579.112,5333.197,6354.364,11125.583,9775.892,6782.938,5490.062,5376.653
441,5394.429,6567.053,4337.500,7536.788,5360.983,6287.182,11078.417,9770.162,6768.250,5443.250,5382.347
442,5405.171,6541.894,4349.633,7518.325,5345.623,6369.455,11118.750,9732.378,6778.000,5506.562,5370.493
443,5420.400,6550.973,4348.883,7559.650,5328.885,6362.000,11070.750,9765.514,6717.938,5493.188,5362.347
444,5393.000,6568.667,4354.650,7549.638,5315.803,6359.273,11044.750,9738.486,6733.562,5436.344,5355.560
445,5421.086,6542.613,4357.717,7529.487,5323.246,6313.636,11078.167,9742.378,6795.250,5531.812,5351.920
446,5388.500,6568.626,4366.383,7583.225,5313.361,6319.364,11121.333,9705.081,6744.938,5497.219,5355.547
447,5376.657,6544.987,4342.433,7568.625,5344.033,6309.909,11028.917,9768.216,6702.562,5475.000,5343.720
448,5405.057,6534.520,4360.400,7578.038,5316.394,6262.273,11094.750,9703.162,6767.062,5476.781,5330.760
449,5386.186,6542.520,4333.383,7585.600,5309.590,6255.364,11027.750,9681.811,6722.500,5471.875,5350.640
450,5343.986,6540.787,4359.350,7608.913,5319.902,6286.818,10996.167,9672.946,6700.375,5418.531,5330.106
451,5367.443,6531.146,4337.267,7568.375,5295.508,6252.364,10973.333,9659.189,6713.250,5404.562,5315.880
452,5348.500,6569.560,4349.567,7620.138,5302.902,6282.455,10934.500,9651.892,6766.875,5397.500,5294.427
453,5339.200,6537.600,4336.983,7630.138,5307.098,6286.364,11037.083,9645.648,6644.000,5386.719,5333.387
454,5369.100,6545.987,4359.617,7607.925,5305.656,6246.091,10978.750,9650.946,6712.875,5351.969,5311.653
455,5343.586,6526.027,4341.533,7587.987,5280.574,6255.455,10993.833,9646.648,6676.375,5335.812,5297.707
456,5344.057,6537.560,4345.967,7559.275,5273.049,6246.000,10979.917,9611.729,6641.125,5320.125,5280.613
457,5329.457,6524.760,4321.167,7519.725,5265.394,6268.091,11002.917,9627.811,6631.688,5352.938,5284.200
458,5313.614,6525.907,4346.267,7555.425,5277.983,6283.455,10986.250,9612.919,6674.812,5382.844,5298.573
459,5305.900,6537.080,4322.717,7579.212,5273.983,6263.909,10872.417,9629.027,6634.688,5371.938,5292.573
460,5309.729,6496.453,4333.300,7568.013,5285.590,6258.636,10839.917,9540.973,6655.312,5399.906,5280.374
461,5333.757,6525.960,4362.967,7606.862,5266.606,6244.818,10957.000,9533.676,6633.500,5375.875,5282.920
462,5320.886,6543.093,4307.850,7610.212,5267.508,6235.273,10843.833,9600.973,6654.938,5368.531,5275.133
463,5323.186,6510.027,4327.183,7598.275,5274.426,6243.091,10874.250,9533.865,6605.688,5371.562,5275.280
464,5311.500,6523.613,4346.517,7577.550,5233.639,6284.545,10929.083,9531.946,6588.750,5357.469,5259.880
465,5291.729,6502.374,4338.983,7618.263,5260.951,6245.636,10841.667,9523.676,6660.812,5340.500,5234.440
466,5300.372,6508.667,4329.000,7622.263,5270.394,6241.000,10862.750,9500.567,6648.875,5318.250,5257.360
467,5305.314,6515.813,4344.583,7619.212,5229.902,6193.455,10961.750,9477.838,6632.500,5312.219,5240.653
468,5293.029,6514.680,4326.983,7642.337,5233.787,6212.545,10926.500,9499.162,6611.000,5300.062,5254.933
469,5310.114,6505.960,4322.700,7624.462,5211.639,6259.455,10883.167,9485.676,6553.375,5297.812,5244.106
470,5283.700,6485.333,4325.967,7613.950,5226.131,6217.091,10959.333,9452.433,6594.500,5308.906,5228.653
471,5281.771,6509.400,4332.200,7569.725,5246.377,6215.455,10838.333,9441.757,6638.750,5350.094,5221.867
472,5285.614,6499.347,4333.367,7553.812,5216.639,6231.727,10842.417,9442.541,6595.938,5353.938,5206.947
473,5259.086,6499.867,4332.817,7496.962,5219.410,6241.818,10818.917,9415.757,6596.562,5313.719,5208.067
474,5250.700,6497.854,4337.400,7527.062,5205.295,6214.273,10770.833,9426.514,6559.938,5343.906,5178.653
475,5246.000,6501.374,4324.450,7533.462,5216.508,6237.273,10800.417,9401.514,6576.500,5359.156,5217.613
476,5273.857,6487.067,4323.650,7526.663,5202.295,6232.545,10815.083,9359.892,6599.812,5364.906,5199.760
477,5252.986,6513.613,4334.200,7508.700,5202.820,6198.455,10769.333,9405.297,6577.375,5372.125,5195.040
478,5250.514,6466.106,4342.250,7498.538,5191.688,6212.000,10764.083,9370.486,6557.062,5382.125,5186.374
479,5256.514,6496.000,4335.100,7523.500,5214.688,6256.727,10789.333,9353.081,6556.250,5349.969,5204.173
480,5240.900,6503.333,4349.800,7537.763,5209.197,6249.182,10786.250,9347.919,6546.875,5353.688,5154.693
481,5247.114,6492.013,4339.217,7500.425,5180.983,6234.818,10702.833,9320.892,6541.312,5305.781,5193.600
482,5249.628,6485.200,4303.417,7528.013,5183.049,6267.545,10765.083,9337.162,6515.000,5350.781,5164.880
483,5266.157,6490.467,4327.167,7539.212,5162.705,6233.091,10716.083,9265.676,6486.938,5316.594,5169.573
